"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-0.155601780294048,0.783776310688623,-0.781149274719265,1,-0.0379102666207713,1,-1,-1,1,1,0.721206682579081,0.593273198003881,1,-0.502552851718767,-0.765057879146796,-0.782556499561,-1
"CD44s",-0.155601780294048,1,-0.10831638155141,0.107324543148641,-0.155601780294048,0.00251905026708695,-0.155601780294048,0.155601780294048,0.155601780294048,-0.155601780294048,-0.155601780294048,-0.0896234394575261,-0.0683071700315095,-0.155601780294048,0.0516151278002256,0.0984725975818837,0.106322385997968,0.155601780294048
"CDH1",0.783776310688623,-0.10831638155141,1,-0.884348848308303,0.783776310688623,-0.189380461010008,0.783776310688623,-0.783776310688623,-0.783776310688623,0.783776310688623,0.783776310688623,0.750384311359005,0.737919321657235,0.783776310688623,-0.71881484986795,-0.753601409124877,-0.773117820326418,-0.783776310688623
"EMT",-0.781149274719265,0.107324543148641,-0.884348848308303,1,-0.781149274719265,0.192794894469328,-0.781149274719265,0.781149274719265,0.781149274719265,-0.781149274719265,-0.781149274719265,-0.749367946472391,-0.740114479760712,-0.781149274719265,0.721407946485507,0.752586766890608,0.888764458878039,0.781149274719265
"ESRP1",1,-0.155601780294048,0.783776310688623,-0.781149274719265,1,-0.0379102666207713,1,-1,-1,1,1,0.721206682579081,0.593273198003881,1,-0.502552851718767,-0.765057879146796,-0.782556499561,-1
"EX-TGFB",-0.0379102666207713,0.00251905026708695,-0.189380461010008,0.192794894469328,-0.0379102666207713,1,-0.0379102666207713,0.0379102666207714,0.0379102666207714,-0.0379102666207713,-0.0379102666207713,-0.17670304192225,-0.304633060672777,-0.0379102666207713,0.395352342313461,0.132853162499779,0.190983855166466,0.0379102666207714
"GRHL2",1,-0.155601780294048,0.783776310688623,-0.781149274719265,1,-0.0379102666207713,1,-1,-1,1,1,0.721206682579081,0.593273198003881,1,-0.502552851718767,-0.765057879146796,-0.782556499561,-1
"HA",-1,0.155601780294048,-0.783776310688623,0.781149274719265,-1,0.0379102666207714,-1,1,1,-1,-1,-0.721206682579081,-0.593273198003881,-1,0.502552851718767,0.765057879146796,0.782556499561,1
"HAS2",-1,0.155601780294048,-0.783776310688623,0.781149274719265,-1,0.0379102666207714,-1,1,1,-1,-1,-0.721206682579081,-0.593273198003881,-1,0.502552851718767,0.765057879146796,0.782556499561,1
"MIR-1199",1,-0.155601780294048,0.783776310688623,-0.781149274719265,1,-0.0379102666207713,1,-1,-1,1,1,0.721206682579081,0.593273198003881,1,-0.502552851718767,-0.765057879146796,-0.782556499561,-1
"MIR-190",1,-0.155601780294048,0.783776310688623,-0.781149274719265,1,-0.0379102666207713,1,-1,-1,1,1,0.721206682579081,0.593273198003881,1,-0.502552851718767,-0.765057879146796,-0.782556499561,-1
"MIR-200",0.721206682579081,-0.0896234394575261,0.750384311359005,-0.749367946472391,0.721206682579081,-0.17670304192225,0.721206682579081,-0.721206682579081,-0.721206682579081,0.721206682579081,0.721206682579081,1,0.690631386500125,0.721206682579081,-0.781351232277602,-0.956149591117952,-0.752786940438383,-0.721206682579081
"MIR-34",0.593273198003881,-0.0683071700315095,0.737919321657235,-0.740114479760712,0.593273198003881,-0.304633060672777,0.593273198003881,-0.593273198003881,-0.593273198003881,0.593273198003881,0.593273198003881,0.690631386500125,1,0.593273198003881,-0.909280308525088,-0.646781743740163,-0.739106504769602,-0.593273198003881
"MIR-340",1,-0.155601780294048,0.783776310688623,-0.781149274719265,1,-0.0379102666207713,1,-1,-1,1,1,0.721206682579081,0.593273198003881,1,-0.502552851718767,-0.765057879146796,-0.782556499561,-1
"SNAIL1",-0.502552851718767,0.0516151278002256,-0.71881484986795,0.721407946485507,-0.502552851718767,0.395352342313461,-0.502552851718767,0.502552851718767,0.502552851718767,-0.502552851718767,-0.502552851718767,-0.781351232277602,-0.909280308525088,-0.502552851718767,1,0.737501608401542,0.71999656891937,0.502552851718767
"TGFB",-0.765057879146796,0.0984725975818837,-0.753601409124877,0.752586766890608,-0.765057879146796,0.132853162499779,-0.765057879146796,0.765057879146796,0.765057879146796,-0.765057879146796,-0.765057879146796,-0.956149591117952,-0.646781743740163,-0.765057879146796,0.737501608401542,1,0.755603874519514,0.765057879146796
"VIM",-0.782556499561,0.106322385997968,-0.773117820326418,0.888764458878039,-0.782556499561,0.190983855166466,-0.782556499561,0.782556499561,0.782556499561,-0.782556499561,-0.782556499561,-0.752786940438383,-0.739106504769602,-0.782556499561,0.71999656891937,0.755603874519514,1,0.782556499561
"ZEB1",-1,0.155601780294048,-0.783776310688623,0.781149274719265,-1,0.0379102666207714,-1,1,1,-1,-1,-0.721206682579081,-0.593273198003881,-1,0.502552851718767,0.765057879146796,0.782556499561,1
