states,flag,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'010100011000001111',1,0.1318,0.002140093455903279,0.06060606060606061,0.12960000000000002,0.002092844953645631,0.06060606060606061,0.15493333333333334,0.0003858612300929994,0.06060606060606061
'100111100111011010',1,0.012166666666666668,0.0004784233364802442,0.21212121212121213,0.006566666666666668,0.0005436502143433363,0.21212121212121213,0.013866666666666666,0.00040276819911981955,0.21212121212121213
'101010100111110000',1,0.23903333333333335,0.0006599663291074408,0.030303030303030304,0.2679666666666667,0.0013572848714334983,0.030303030303030304,0.22640000000000002,0.001772004514666943,0.030303030303030304
'101011100111110000',1,0.13399999999999998,0.0007874007874011801,0.06060606060606061,0.12813333333333332,0.0014079141387961975,0.06060606060606061,0.15156666666666666,0.007215877555009426,0.06060606060606061
'010101011000001111',1,0.23840000000000003,0.006941661664664059,0.030303030303030304,0.2700333333333333,0.007739221896001926,0.030303030303030304,0.22796666666666668,0.006527037783115877,0.030303030303030304
'010100011000100111',1,0.018433333333333333,0.0005249338582674541,0.21212121212121213,0.010733333333333336,9.428090415820658e-5,0.21212121212121213,0.02,0.0003265986323710913,0.21212121212121213
'011001011001100001',1,0.0044,0.0002943920288775946,0.2727272727272727,0.005933333333333333,0.001114550233153366,0.2727272727272727,0.005566666666666667,0.00041096093353126513,0.2727272727272727
'100111100110011010',1,0.002933333333333333,0.0002867441755680876,0.2727272727272727,0.0032666666666666664,0.00023570226039551585,0.2727272727272727,0.0032999999999999995,0.0004546060565661951,0.2727272727272727
'101011100110011000',1,0.0037333333333333333,0.00047842333648024423,0.2727272727272727,0.0023666666666666667,0.00012472191289246464,0.2727272727272727,0.0032333333333333333,0.000262466929133727,0.2727272727272727
'101011100111011000',1,0.017333333333333333,0.0013072447700751724,0.21212121212121213,0.011466666666666667,0.0010143416036468627,0.21212121212121213,0.020066666666666667,0.00032998316455372297,0.21212121212121213
'011000011001100101',1,0.0029,0.0001632993161855451,0.2727272727272727,0.0034000000000000002,0.0005887840577551898,0.2727272727272727,0.0030666666666666668,0.0008013876853447537,0.2727272727272727
'010100011001100111',1,0.0035,0.00021602468994692863,0.2727272727272727,0.0023666666666666667,0.0007408703590297623,0.2727272727272727,0.0037333333333333333,0.0006798692684790381,0.2727272727272727
'100110100110011110',1,0.004299999999999999,0.000668331255192114,0.2727272727272727,0.006833333333333333,0.0004496912521077348,0.2727272727272727,0.006166666666666667,0.0011897712198383164,0.2727272727272727
'010101011001100011',1,0.005333333333333333,0.00038586123009300773,0.2727272727272727,0.004366666666666667,0.0005185449728701349,0.2727272727272727,0.0057666666666666665,0.0005734883511361749,0.2727272727272727
