"","CD24","CD44s","CDH1","EMT","ESRP1","EX.TGFB","GRHL2","HA","HAS2","MIR.1199","MIR.190","MIR.200","MIR.34","MIR.340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.675899677538677,-0.673889914603815,1,-0.0349124840950666,1,-1,-1,1,-1,0.663058577593993,0.481835678179396,1,-0.175590107483836,0.0453702385104132,-0.678118481200601,-1
"CD44s",-1,1,-0.675899677538677,0.673889914603815,-1,0.0349124840950666,-1,1,1,-1,1,-0.663058577593993,-0.481835678179396,-1,0.175590107483836,-0.0453702385104133,0.678118481200601,1
"CDH1",0.675899677538677,-0.675899677538677,1,-0.824202765452696,0.675899677538677,-0.20327542763612,0.675899677538677,-0.675899677538677,-0.675899677538677,0.675899677538677,-0.675899677538677,0.638357056850602,0.620503970016028,0.675899677538677,-0.499683753611052,-0.163518834396118,-0.653859499386108,-0.675899677538677
"EMT",-0.673889914603815,0.673889914603815,-0.824202765452696,1,-0.673889914603815,0.204487276274098,-0.673889914603815,0.673889914603815,0.673889914603815,-0.673889914603815,0.673889914603815,-0.63475628890974,-0.619703470955118,-0.673889914603815,0.501699921290933,0.162736693848631,0.829640728509306,0.673889914603815
"ESRP1",1,-1,0.675899677538677,-0.673889914603815,1,-0.0349124840950666,1,-1,-1,1,-1,0.663058577593993,0.481835678179396,1,-0.175590107483836,0.0453702385104132,-0.678118481200601,-1
"EX-TGFB",-0.0349124840950666,0.0349124840950666,-0.20327542763612,0.204487276274098,-0.0349124840950666,1,-0.0349124840950666,0.0349124840950666,0.0349124840950666,-0.0349124840950666,0.0349124840950666,-0.19082992609592,-0.200672473289147,-0.0349124840950666,0.506914715773805,0.0230503629916727,0.204311193340727,0.0349124840950666
"GRHL2",1,-1,0.675899677538677,-0.673889914603815,1,-0.0349124840950666,1,-1,-1,1,-1,0.663058577593993,0.481835678179396,1,-0.175590107483836,0.0453702385104132,-0.678118481200601,-1
"HA",-1,1,-0.675899677538677,0.673889914603815,-1,0.0349124840950666,-1,1,1,-1,1,-0.663058577593993,-0.481835678179396,-1,0.175590107483836,-0.0453702385104133,0.678118481200601,1
"HAS2",-1,1,-0.675899677538677,0.673889914603815,-1,0.0349124840950666,-1,1,1,-1,1,-0.663058577593993,-0.481835678179396,-1,0.175590107483836,-0.0453702385104133,0.678118481200601,1
"MIR-1199",1,-1,0.675899677538677,-0.673889914603815,1,-0.0349124840950666,1,-1,-1,1,-1,0.663058577593993,0.481835678179396,1,-0.175590107483836,0.0453702385104132,-0.678118481200601,-1
"MIR-190",-1,1,-0.675899677538677,0.673889914603815,-1,0.0349124840950666,-1,1,1,-1,1,-0.663058577593993,-0.481835678179396,-1,0.175590107483836,-0.0453702385104133,0.678118481200601,1
"MIR-200",0.663058577593993,-0.663058577593993,0.638357056850602,-0.63475628890974,0.663058577593993,-0.19082992609592,0.663058577593993,-0.663058577593993,-0.663058577593993,0.663058577593993,-0.663058577593993,1,0.584380641611743,0.663058577593993,-0.512525128298099,-0.291552819223097,-0.636609782131224,-0.663058577593993
"MIR-34",0.481835678179396,-0.481835678179396,0.620503970016028,-0.619703470955118,0.481835678179396,-0.200672473289147,0.481835678179396,-0.481835678179396,-0.481835678179396,0.481835678179396,-0.481835678179396,0.584380641611743,1,0.481835678179396,-0.693754515774049,-0.209894304773779,-0.618724698916847,-0.481835678179396
"MIR-340",1,-1,0.675899677538677,-0.673889914603815,1,-0.0349124840950666,1,-1,-1,1,-1,0.663058577593993,0.481835678179396,1,-0.175590107483836,0.0453702385104132,-0.678118481200601,-1
"SNAIL1",-0.175590107483836,0.175590107483836,-0.499683753611052,0.501699921290933,-0.175590107483836,0.506914715773805,-0.175590107483836,0.175590107483836,0.175590107483836,-0.175590107483836,0.175590107483836,-0.512525128298099,-0.693754515774049,-0.175590107483836,1,0.516135637483766,0.497523051399128,0.175590107483836
"TGFB",0.0453702385104132,-0.0453702385104133,-0.163518834396118,0.162736693848631,0.0453702385104132,0.0230503629916727,0.0453702385104132,-0.0453702385104133,-0.0453702385104133,0.0453702385104132,-0.0453702385104133,-0.291552819223097,-0.209894304773779,0.0453702385104132,0.516135637483766,1,0.158575902394766,-0.0453702385104133
"VIM",-0.678118481200601,0.678118481200601,-0.653859499386108,0.829640728509306,-0.678118481200601,0.204311193340727,-0.678118481200601,0.678118481200601,0.678118481200601,-0.678118481200601,0.678118481200601,-0.636609782131224,-0.618724698916847,-0.678118481200601,0.497523051399128,0.158575902394766,1,0.678118481200601
"ZEB1",-1,1,-0.675899677538677,0.673889914603815,-1,0.0349124840950666,-1,1,1,-1,1,-0.663058577593993,-0.481835678179396,-1,0.175590107483836,-0.0453702385104133,0.678118481200601,1
