states,Avg0,SD0,frust0
'1000010',0.04086666666666666,0.000953356643071671,0.4375
'1001011',0.08406666666666666,0.0011323525167641997,0.375
'1011010',0.08446666666666668,0.002451303508113363,0.25
'0110100',0.08563333333333333,0.004246043910381625,0.375
'0100100',0.039733333333333336,0.00036817870057290794,0.3125
'1000011',0.08156666666666666,0.002106075866524171,0.25
'0111100',0.08623333333333333,0.001438363267359428,0.25
'0101100',0.04093333333333333,0.002080598204576965,0.1875
'1010011',0.04143333333333333,0.001840893502864542,0.1875
'1010010',0.0863,0.0008485281374238617,0.25
'0111101',0.04066666666666666,0.001746106780494504,0.4375
'0100101',0.08133333333333333,0.0018116904322268259,0.25
'1001010',0.03996666666666667,0.0011115554667022064,0.4375
'1011011',0.04206666666666667,0.0005436502143433356,0.3125
'0101101',0.08286666666666666,0.0007542472332656527,0.25
'0110101',0.04186666666666666,0.0007318166133366712,0.4375
