states,Avg0,SD0,frust0
'1011010',0.06213333333333334,0.0025837096500101486,0.25
'0011110',0.06163333333333334,0.0015584892970081266,0.3125
'0100101',0.0635,0.002709243436828814,0.25
'0111101',0.04073333333333334,0.0016418147141366343,0.4375
'1001010',0.06333333333333334,0.0005436502143433389,0.4375
'0111100',0.08333333333333333,0.0031255221785949487,0.25
'1110001',0.06336666666666667,0.0015434449203720316,0.25
'1010010',0.083,0.0028248893783651046,0.25
'1000011',0.08333333333333333,0.0014817407180595264,0.25
'0101101',0.08806666666666667,0.0008013876853447572,0.25
'0101100',0.04,0.00187794213613377,0.1875
'1010011',0.041699999999999994,0.00104243305140746,0.1875
'1100001',0.06380000000000001,0.0017146428199482223,0.3125
'0110101',0.05946666666666667,0.0019362047641943486,0.4375
'0001110',0.061,0.0027313000567495325,0.25
'1000010',0.041600000000000005,0.0016673332000533064,0.4375
