states,flag,Avg0,SD0,frust0
'1001010',0,0.07303333333333334,0.0010402991022884795,0.4375
'0110101',0,0.0731,0.0017907168024751078,0.4375
'0111100',0,0.08496666666666668,0.0012498888839501776,0.25
'0101101',0,0.08686666666666666,0.0015755069730795323,0.25
'1100001',0,0.05096666666666666,0.0012036980056845206,0.3125
'1010011',0,0.043699999999999996,0.0015937377450509229,0.1875
'1010010',0,0.08463333333333334,0.0038663792996664025,0.25
'1000011',0,0.08560000000000001,0.0004320493798938526,0.25
'1000010',0,0.042833333333333334,0.0012256517540566805,0.4375
'0001110',0,0.04973333333333333,0.0007408703590297621,0.25
'0100101',0,0.07263333333333334,0.0004027681991198176,0.25
'1110001',0,0.04516666666666667,0.0007408703590297621,0.25
'0011110',0,0.049833333333333334,0.0024087802353519546,0.3125
'0111101',0,0.0434,0.0006976149845485448,0.4375
'0101100',0,0.04033333333333333,0.0028452689777164384,0.1875
'1011010',0,0.0732,0.0015513435037626784,0.25
