states,flag,Avg0,SD0,frust0
'1101001',0,0.040466666666666665,0.0004784233364802429,0.4375
'0011110',0,0.12430000000000001,0.00278567765543682,0.3125
'1010011',0,0.0263,0.0004966554808583776,0.1875
'1111001',0,0.03866666666666666,0.0016213848676020419,0.375
'1110001',0,0.12553333333333333,0.004328458796795402,0.25
'0001110',0,0.12803333333333333,0.003316959786042365,0.25
'0111100',0,0.05623333333333334,0.0010208928554075697,0.25
'1010010',0,0.051899999999999995,0.0006976149845485452,0.25
'1000011',0,0.056266666666666666,0.003092284304882431,0.25
'0010110',0,0.0425,0.0016083117442419748,0.4375
'0000110',0,0.04206666666666667,0.00217919455049082,0.375
'1100001',0,0.12723333333333334,0.0020821996915655195,0.3125
'1000010',0,0.028433333333333328,0.0014974051630144134,0.4375
'0111101',0,0.027833333333333335,0.001007747763855398,0.4375
'0101101',0,0.05676666666666667,0.0009877021593352718,0.25
'0101100',0,0.027466666666666667,0.0008730533902472532,0.1875
