states,Avg0,SD0,frust0
'1000011',0.08889999999999999,0.003244482495971688,0.25
'0110100',0.04033333333333333,0.002163844315615665,0.375
'1011010',0.041833333333333333,0.0012283683848458864,0.25
'0111100',0.08706666666666667,0.001820866704499687,0.25
'0001110',0.062233333333333335,0.0013572848714334905,0.25
'0010110',0.035,0.00016329931618554703,0.4375
'1100001',0.061900000000000004,0.0018547236990991414,0.3125
'0101100',0.08963333333333334,0.004682829154356249,0.1875
'1010011',0.09216666666666667,0.0014704496666741876,0.1875
'1110001',0.06380000000000001,0.000616441400296898,0.25
'1111001',0.03490000000000001,0.0008640987597877148,0.375
'0011110',0.06543333333333333,0.0022543784558547906,0.3125
'0000110',0.0361,0.0007071067811865482,0.375
'1001011',0.04103333333333334,0.0013199326582148893,0.375
'0100100',0.020333333333333335,0.000703957069398096,0.3125
'1001010',0.02186666666666667,0.0010656244908763847,0.4375
'0100101',0.041699999999999994,0.0018457157599876173,0.25
'0110101',0.020466666666666664,0.0009741092797468311,0.4375
'1101001',0.0352,0.0002828427124746173,0.4375
'1011011',0.020100000000000003,0.0006976149845485452,0.3125
