states,flag,Avg0,SD0,frust0
'1010010',0,0.08290000000000002,0.002299275248130744,0.25
'0111100',0,0.0832,0.0013589211407092966,0.25
'0101101',0,0.08600000000000001,0.0030011109054259646,0.25
'0101100',0,0.042333333333333334,0.0005792715732327583,0.1875
'1100001',0,0.1233,0.004960510726393669,0.3125
'1000011',0,0.08186666666666667,0.001438363267359428,0.25
'1110001',0,0.12603333333333333,0.005792715732327594,0.25
'1010011',0,0.041633333333333335,0.0034586445643087133,0.1875
'0011110',0,0.12363333333333333,0.0014613540144522007,0.3125
'0001110',0,0.1255666666666667,0.002671246067953224,0.25
'0111101',0,0.04186666666666666,0.0018732028424302799,0.4375
'1000010',0,0.041666666666666664,0.0017133463034528515,0.4375
