states,Avg0,SD0,frust0
'1000011',0.0526,0.0006976149845485452,0.25
'1000111',0.004933333333333334,0.0003399346342395192,0.5625
'1100001',0.124,0.0003559026084010435,0.3125
'0011110',0.12686666666666666,0.0019223827807061601,0.3125
'0111100',0.05223333333333333,0.002266176417571137,0.25
'1111000',0.022866666666666664,0.0011953614051360738,0.4375
'0001110',0.12376666666666665,0.0009741092797468324,0.25
'1110001',0.12433333333333334,0.0010656244908763873,0.25
'0101100',0.028766666666666663,0.0015755069730795305,0.1875
'1101001',0.010133333333333333,0.0004109609335312655,0.4375
'1010011',0.0302,0.0013880441875771328,0.1875
'0101101',0.05983333333333334,0.0027644569488820474,0.25
'1000110',0.007066666666666666,0.000492160768674447,0.5
'1111001',0.011466666666666667,0.002043417616532547,0.375
'0111000',0.005066666666666666,0.0003399346342395191,0.5625
'1010010',0.062299999999999994,0.0037956115010188618,0.25
'1000010',0.0222,0.0004082482904638634,0.4375
'0111001',0.008033333333333335,0.0008730533902472527,0.5
'0000111',0.025033333333333335,0.001592342788332825,0.4375
'0111101',0.018433333333333333,0.0014636332266733435,0.4375
'0010110',0.011466666666666667,0.00023570226039551604,0.4375
'1101000',0.008700000000000001,0.0005715476066494077,0.625
'1010110',0.0036333333333333335,0.0005185449728701349,0.5625
'0000110',0.010066666666666666,0.0007717224601860155,0.375
'0010111',0.008366666666666666,0.0005557777333511022,0.625
'0000010',0.0018000000000000002,0.00035590260840104364,0.5625
'1101101',0.0084,0.0004898979485566355,0.375
'0000011',0.002733333333333333,0.00033993463423951915,0.375
'0010010',0.0076,0.0009273618495495705,0.375
'1010111',0.0010333333333333332,0.0002357022603955158,0.75
'1111100',0.0030666666666666668,0.00023570226039551585,0.375
'1111101',0.002,0.00035590260840104375,0.5625
'0010011',0.0036666666666666666,0.0003771236166328253,0.3125
'1101100',0.0034000000000000002,0.0001632993161855451,0.3125
'0101001',0.0029,0.000408248290463863,0.5625
'0101000',0.0010333333333333334,0.00016996731711975944,0.75
