states,flag,Avg0,SD0,frust0
'1000011',0,0.05686666666666667,0.002206555888458047,0.25
'0010110',0,0.038200000000000005,0.0010708252269472694,0.4375
'0110100',0,0.038733333333333335,0.0015151090903151355,0.375
'0011110',0,0.07029999999999999,0.000616441400296898,0.3125
'1101001',0,0.03763333333333333,0.0013912424503139476,0.4375
'0000110',0,0.03833333333333333,0.0012498888839501765,0.375
'1011010',0,0.03986666666666667,0.0018006171781425996,0.25
'0100100',0,0.0193,0.0015121728296285007,0.3125
'0111101',0,0.02913333333333333,0.001114550233153365,0.4375
'1000010',0,0.03013333333333333,0.0023098821518760556,0.4375
'1001011',0,0.03833333333333333,0.0001247219128924652,0.375
'0100101',0,0.03776666666666667,0.0011469767022723519,0.25
'1010011',0,0.028466666666666668,0.001808006882976082,0.1875
'1110001',0,0.06693333333333333,0.0032836294282732686,0.25
'0101101',0,0.056833333333333326,0.002283759084394751,0.25
'1011011',0,0.017766666666666667,0.0008178562764256872,0.3125
'0110101',0,0.0176,0.0009273618495495712,0.4375
'0001110',0,0.06686666666666667,0.0015627610892974713,0.25
'1010010',0,0.05963333333333334,0.003635320557468839,0.25
'0101100',0,0.0307,0.00043204937989385796,0.1875
'1111001',0,0.0371,0.0011224972160321829,0.375
'0111100',0,0.056066666666666674,0.004047495796442813,0.25
'1100001',0,0.06823333333333333,0.0034022868126534485,0.3125
'1001010',0,0.0192,0.000571547606649408,0.4375
