states,flag,Avg0,SD0,frust0
'0011001100',0,0.12896666666666667,0.002948822740612866,0.18181818181818182
'1110100011',0,0.04103333333333333,0.0013424687043734845,0.2727272727272727
'0000010111',0,0.0037333333333333333,0.00024944382578492955,0.5454545454545454
'0001000101',0,0.0178,0.000941629792788369,0.36363636363636365
'0011011100',0,0.12589999999999998,0.002264214359698892,0.22727272727272727
'0001011100',0,0.04143333333333333,0.0018006171781426003,0.2727272727272727
'1100100011',0,0.1285666666666667,0.004778656249988646,0.22727272727272727
'1100110011',0,0.1258,0.0012027745701779203,0.18181818181818182
'0001001100',0,0.04253333333333333,0.00041899350299921806,0.22727272727272727
'1110110011',0,0.04416666666666667,0.0020005554784164885,0.22727272727272727
'1111011000',0,0.031133333333333332,0.001239175353029408,0.2727272727272727
'1110111010',0,0.0194,0.0015121728296285,0.36363636363636365
'1110001010',0,0.007766666666666667,0.0005185449728701349,0.36363636363636365
'0000000111',0,0.008433333333333333,0.0016357125528513726,0.4090909090909091
'0000110101',0,0.012366666666666666,0.00012472191289246458,0.36363636363636365
'1110101010',0,0.03323333333333333,0.0019754043186705405,0.4090909090909091
'0001100101',0,0.0042,8.164965809277247e-5,0.3181818181818182
'0001010101',0,0.0321,0.001838477631085024,0.4090909090909091
'1110111000',0,0.011833333333333335,0.0005734883511361752,0.4090909090909091
'1110011010',0,0.004366666666666667,0.000329983164553722,0.3181818181818182
'0001110101',0,0.007366666666666666,0.0008339997335464535,0.36363636363636365
'0000100111',0,0.031900000000000005,0.0018672618098881234,0.2727272727272727
'1111001000',0,0.018433333333333333,0.0007760297817881873,0.4090909090909091
'1111111000',0,0.0092,0.0002160246899469287,0.4090909090909091
'1111101000',0,0.004366666666666667,0.00016996731711975955,0.5454545454545454
'0001000111',0,0.011433333333333332,0.00041096093353126546,0.4090909090909091
'0000110111',0,0.0179,0.0010198039027185578,0.4090909090909091
'0001100111',0,0.0014999999999999998,0.0001632993161855452,0.36363636363636365
'0001010111',0,0.0038,0.0003265986323710904,0.5454545454545454
'1111001010',0,0.0112,0.0011313708498984765,0.36363636363636365
'1111011010',0,0.004166666666666667,0.0005734883511361751,0.3181818181818182
'1110101000',0,0.004333333333333333,0.0004921607686744466,0.5454545454545454
'0001110111',0,0.0002666666666666667,9.428090415820635e-5,0.5
'1110011000',0,0.0015333333333333334,0.00018856180831641265,0.36363636363636365
'0000010101',0,0.0015666666666666667,0.00016996731711975947,0.5
'1111101010',0,0.0015999999999999999,0.00024494897427831784,0.5
'0000100101',0,0.003966666666666666,0.0010873004286866726,0.3181818181818182
'1111111010',0,0.00023333333333333333,4.714045207910315e-5,0.45454545454545453
'0000000101',0,0.0003,0.0001414213562373095,0.45454545454545453
'1110001000',0,0.00016666666666666666,4.714045207910317e-5,0.5
