states,Avg0,SD0,frust0
'1111101000',0.006466666666666667,0.0012391753530294068,0.5454545454545454
'0001010101',0.0473,0.0035109352979892233,0.4090909090909091
'1111011000',0.04873333333333333,0.0012119772641798557,0.2727272727272727
'0000000111',0.012333333333333335,0.0006236095644623235,0.4090909090909091
'0001000101',0.026466666666666666,0.0018263503375736964,0.36363636363636365
'0000100111',0.05043333333333333,0.001681930108205715,0.2727272727272727
'1100110011',0.1282,0.0022759613353482157,0.18181818181818182
'1110111000',0.019,0.00024494897427831773,0.4090909090909091
'0001110101',0.011466666666666667,0.00044969125210773443,0.36363636363636365
'0001100101',0.006366666666666666,0.0002624669291337269,0.3181818181818182
'0011011100',0.12843333333333332,0.0018803073034893846,0.22727272727272727
'0000110111',0.027766666666666665,0.001096458946893235,0.4090909090909091
'1110101010',0.0474,0.0005099019513592781,0.4090909090909091
'1100100011',0.1277,0.001925270543759152,0.22727272727272727
'0001100111',0.0023,0.0003741657386773942,0.36363636363636365
'0011001100',0.1308,0.003149603149604716,0.18181818181818182
'1111011010',0.007466666666666667,9.428090415820618e-5,0.3181818181818182
'1111001010',0.018866666666666667,0.00024944382578492917,0.36363636363636365
'1110111010',0.02673333333333333,0.0011115554667022038,0.36363636363636365
'0001000111',0.016366666666666668,0.0006548960901462836,0.4090909090909091
'0000110101',0.017733333333333334,0.001371941041817111,0.36363636363636365
'1110101000',0.005866666666666666,0.00044969125210773465,0.5454545454545454
'1110011010',0.0065,0.000748331477354788,0.3181818181818182
'1111111000',0.012466666666666668,0.0010530379332620871,0.4090909090909091
'0000010101',0.002166666666666666,9.428090415820638e-5,0.5
'1111001000',0.027266666666666665,0.0018006171781426012,0.4090909090909091
'1110001010',0.0118,0.0016062378404209006,0.36363636363636365
'0000100101',0.0067,0.0008602325267042628,0.3181818181818182
'0001010111',0.005933333333333333,0.0004921607686744466,0.5454545454545454
'0000010111',0.005866666666666666,0.0009568466729604881,0.5454545454545454
'1110001000',0.0005666666666666667,0.00020548046676563257,0.5
'1111101010',0.002133333333333333,0.00030912061651652346,0.5
'0000000101',0.0005333333333333334,0.0001247219128924647,0.45454545454545453
'1110011000',0.002766666666666667,0.00036817870057290875,0.36363636363636365
'1111111010',0.0007,8.164965809277264e-5,0.45454545454545453
'0001110111',0.0004,0.00021602468994692865,0.5
