states,flag,Avg0,SD0,frust0
'1111111101',0,,,0.6363636363636364
'1111100011',0,0.0011333333333333334,0.00012472191289246467,0.36363636363636365
'1110101011',0,0.022500000000000003,0.001186029791643813,0.45454545454545453
'0011110100',0,0.0047666666666666664,0.000524933858267454,0.45454545454545453
'0001000100',0,0.013933333333333334,0.0012918548250050728,0.4090909090909091
'1100101011',0,0.0234,0.0007483314773547897,0.5
'1101010011',0,0.002766666666666667,0.0001247219128924647,0.22727272727272727
'0001010100',0,0.022566666666666665,0.0009463379711052274,0.45454545454545453
'0001001100',0,0.014133333333333333,0.0004496912521077349,0.22727272727272727
'0000110100',0,0.0056,0.00029439202887759496,0.4090909090909091
'1100111011',0,0.0124,0.0007788880963698611,0.45454545454545453
'0000101110',0,0.0209,0.0016309506430300079,0.3181818181818182
'0110110101',0,,,0.5
'1111001101',0,0.0016666666666666668,0.000590668171555645,0.45454545454545453
'0000100110',0,0.020433333333333335,0.0012119772641798559,0.3181818181818182
'0000001110',0,0.006533333333333333,0.0003299831645537222,0.36363636363636365
'0010101110',0,0.021666666666666667,0.0008806563209081942,0.2727272727272727
'1111000001',0,0.011966666666666667,0.0007408703590297628,0.45454545454545453
'1111001011',0,0.0062,0.0008485281374238568,0.4090909090909091
'1100100011',0,0.0236,0.0005715476066494076,0.22727272727272727
'0011010100',0,0.0227,0.000748331477354788,0.5
'0100110010',0,0.0006,0.00016329931618554522,0.36363636363636365
'1111010001',0,0.021500000000000002,0.0007788880963698611,0.3181818181818182
'1110110000',0,0.0004666666666666666,0.0001247219128924647,0.5
'1111100000',0,0.0002666666666666667,0.0001699673171197595,0.6363636363636364
'1101001001',0,0.008866666666666667,0.0005792715732327589,0.5
'1110111011',0,0.0138,0.0008981462390204989,0.4090909090909091
'0000010100',0,0.0009666666666666668,0.0003681787005729087,0.5454545454545454
'1111011011',0,0.0026999999999999997,0.0007874007874011811,0.36363636363636365
'1101011001',0,0.020266666666666665,0.001014341603646863,0.36363636363636365
'0000111110',0,0.010799999999999999,0.0009899494936611664,0.45454545454545453
'0010001110',0,0.007533333333333333,0.0008178562764256865,0.3181818181818182
'0001011010',0,,,0.5909090909090909
'1110001011',0,0.004333333333333333,0.0003771236166328253,0.4090909090909091
'0011000110',0,0.008933333333333333,0.0009177266598624138,0.5
'1110110011',0,0.014366666666666666,0.0002494438257849293,0.22727272727272727
'0001011100',0,0.024566666666666667,0.0005734883511361744,0.2727272727272727
'1100111001',0,0.009066666666666667,9.428090415820658e-5,0.5
'0011100100',0,0.0026666666666666666,0.00018856180831641273,0.4090909090909091
'0001000110',0,0.0092,0.0005656854249492379,0.45454545454545453
'0001001110',0,0.010233333333333332,0.0007133644853010899,0.36363636363636365
'0010110111',0,0.0004333333333333333,0.00016996731711975947,0.45454545454545453
'0001100100',0,0.0024,0.0001632993161855451,0.36363636363636365
'1100001011',0,0.004733333333333333,0.0006599663291074443,0.45454545454545453
