states,flag,Avg0,SD0,frust0
'1110110011',0,0.011333333333333334,0.00040276819911981955,0.22727272727272727
'1100011010',0,0.013566666666666666,0.0007845734863959883,0.36363636363636365
'0000011110',0,0.0014333333333333333,0.0002494438257849294,0.5
'1101011000',0,0.025366666666666666,0.0026587382136812367,0.3181818181818182
'1110100011',0,0.009766666666666667,0.0003399346342395193,0.2727272727272727
'1100001011',0,0.010466666666666666,0.0006599663291074446,0.45454545454545453
'0010100100',0,0.0010666666666666665,0.00041096093353126513,0.4090909090909091
'1101001000',0,0.011633333333333334,0.00044969125210773524,0.45454545454545453
'1101001100',0,0.0061333333333333335,0.00023570226039551604,0.36363636363636365
'0001111100',0,0.012699999999999998,0.0009092121131323907,0.3181818181818182
'0010100111',0,0.027633333333333333,0.0018208667044996882,0.3181818181818182
'0011100100',0,0.01,0.000778888096369861,0.4090909090909091
'1101001010',0,0.0044666666666666665,0.0006236095644623236,0.4090909090909091
'1111100000',0,0.00013333333333333334,4.7140452079103176e-5,0.6363636363636364
'1100011000',0,0.009099999999999999,0.0005656854249492379,0.4090909090909091
'1100000011',0,0.02716666666666667,0.0031678944988044588,0.2727272727272727
'0000110101',0,0.004833333333333333,0.0009809292646374775,0.36363636363636365
'0010110010',0,0.0005333333333333334,0.000339934634239519,0.5
'1110000011',0,0.013833333333333335,0.0013021349989749734,0.3181818181818182
'0010111100',0,0.0028666666666666667,0.00020548046676563254,0.2727272727272727
'0000110111',0,0.009233333333333333,0.0008993825042154695,0.4090909090909091
'1101011100',0,0.0014,0.00021602468994692865,0.4090909090909091
'0010110011',0,0.0050999999999999995,0.0004320493798938574,0.36363636363636365
'0001110101',0,0.014733333333333333,0.00020548046676563205,0.36363636363636365
'0001100100',0,0.0076,0.0005715476066494083,0.36363636363636365
'0101110001',0,0.0019,0.0001632993161855452,0.36363636363636365
'0001100101',0,0.013033333333333333,0.0008013876853447531,0.3181818181818182
'1010100011',0,0.0016666666666666668,0.0003091206165165234,0.36363636363636365
'1100110011',0,0.011633333333333334,0.0008576453553512403,0.18181818181818182
'0011110101',0,0.015466666666666665,0.0007318166133366722,0.4090909090909091
'0100110011',0,0.006333333333333334,0.0006548960901462836,0.22727272727272727
'1011011100',0,0.0056,0.0005354126134736336,0.2727272727272727
'0011101100',0,0.02463333333333333,0.0012970050972229141,0.22727272727272727
'1100010011',0,0.027466666666666667,0.002067741655902776,0.22727272727272727
'0011001100',0,0.011433333333333332,0.0011671427600007725,0.18181818181818182
'1110001011',0,0.0067666666666666665,0.0010338708279513883,0.4090909090909091
'0010110101',0,0.004366666666666667,0.0002054804667656324,0.4090909090909091
'0011100101',0,0.014499999999999999,0.0008524474568362949,0.36363636363636365
'1111001100',0,0.005066666666666667,0.0008259674462242579,0.3181818181818182
'1110011000',0,0.0087,0.001283225103661344,0.36363636363636365
'1101000011',0,0.0029999999999999996,0.000374165738677394,0.2727272727272727
'1110010011',0,0.013866666666666666,0.0008178562764256861,0.2727272727272727
'0010100101',0,0.0017666666666666664,0.00046427960923947056,0.36363636363636365
'1100100011',0,0.010766666666666666,0.00020548046676563205,0.22727272727272727
'1111100011',0,0.002333333333333333,0.00024944382578492933,0.36363636363636365
'0011110000',0,0.0014333333333333333,0.00023570226039551585,0.6363636363636364
'1100001010',0,0.016633333333333333,0.00026246692913372703,0.4090909090909091
'1100011011',0,0.0097,0.0002943920288775947,0.4090909090909091
'0000001100',0,0.0026666666666666666,0.0005185449728701348,0.3181818181818182
'0000100111',0,0.025133333333333337,0.00012472191289246396,0.2727272727272727
'0111100001',0,0.0015333333333333334,4.714045207910318e-5,0.5454545454545454
'1111011001',0,0.0029666666666666665,0.00023570226039551585,0.3181818181818182
'0010110111',0,0.009766666666666667,0.0014817407180595249,0.45454545454545453
'1110011010',0,0.013900000000000001,0.0004966554808583782,0.3181818181818182
'1100001110',0,0.005333333333333333,0.00012472191289246464,0.5
'0011111100',0,0.024333333333333332,0.0007133644853010899,0.2727272727272727
'0100110001',0,0.0003333333333333333,4.714045207910318e-5,0.36363636363636365
'0001110000',0,0.0014666666666666667,0.000262466929133727,0.5909090909090909
'1111100001',0,0.0007999999999999999,0.00021602468994692874,0.5
'0101001100',0,0.0024,0.0006164414002968976,0.3181818181818182
'0001101100',0,0.013333333333333334,0.0014613540144521983,0.2727272727272727
'1110001000',0,0.0019333333333333331,0.00020548046676563265,0.5
'1001100001',0,0.00036666666666666667,0.00012472191289246472,0.5454545454545454
'1001011100',0,0.0044,0.0006164414002968974,0.3181818181818182
'0110100011',0,0.005166666666666666,0.0002867441755680876,0.3181818181818182
'1101011010',0,0.0022,0.00045460605656619523,0.36363636363636365
'1110001010',0,0.015366666666666667,0.0008379870059984357,0.36363636363636365
'0010100011',0,0.0007,0.0,0.4090909090909091
'0000011111',0,0.0002,8.16496580927726e-5,0.6363636363636364
'0011110100',0,0.009466666666666667,0.0009463379711052264,0.45454545454545453
'1110011011',0,0.007966666666666667,0.0007760297817881876,0.36363636363636365
'0001110001',0,0.004666666666666666,0.0004642796092394708,0.45454545454545453
'1101011001',0,0.0025,0.0005354126134736337,0.36363636363636365
'1010110011',0,0.0025666666666666667,0.0004988876515698588,0.3181818181818182
'0001011100',0,0.008233333333333334,0.00016996731711975925,0.2727272727272727
'1101010101',0,,,0.5454545454545454
'1000011110',0,0.0016666666666666668,0.00024944382578492944,0.5454545454545454
'1000100011',0,0.0014,0.00021602468994692865,0.3181818181818182
'0011100111',0,0.011099999999999999,0.0003559026084010432,0.4090909090909091
'1111001010',0,0.004833333333333333,0.00018856180831641276,0.36363636363636365
'0001100111',0,0.009833333333333333,0.0005557777333511026,0.36363636363636365
'1111011000',0,0.026633333333333332,0.0012657891697365011,0.2727272727272727
'0110011110',0,0.0009333333333333334,0.00012472191289246472,0.5454545454545454
'0001101101',0,,,0.4090909090909091
'0000111100',0,0.0019,0.0004320493798938573,0.3181818181818182
'1000001110',0,0.0023,0.00014142135623730948,0.4090909090909091
'0101100000',0,0.0006,0.00032659863237109043,0.6363636363636364
'0010101110',0,0.0023,0.00016329931618554527,0.2727272727272727
'0101011100',0,0.0016333333333333332,0.0004496912521077347,0.36363636363636365
'1001001100',0,0.006000000000000001,0.0001632993161855453,0.2727272727272727
'1100001000',0,0.0020666666666666667,0.0004921607686744467,0.5454545454545454
'1111011100',0,0.0016333333333333332,0.00012472191289246467,0.36363636363636365
'1101010001',0,0.0026999999999999997,0.000496655480858378,0.2727272727272727
'0011110001',0,0.005200000000000001,0.00014142135623730948,0.5
'0101101100',0,0.0014999999999999998,0.0002160246899469287,0.36363636363636365
'1110000010',0,0.0003,0.0001414213562373095,0.45454545454545453
'1011110001',0,0.0018000000000000002,2.168404344971009e-19,0.45454545454545453
'1001000001',0,0.0002666666666666667,9.428090415820635e-5,0.5
'1001110010',0,0.0003333333333333333,0.00016996731711975952,0.5
'1100000111',0,0.0003333333333333333,9.428090415820634e-5,0.5454545454545454
'1010011100',0,0.0017666666666666666,0.000590668171555645,0.36363636363636365
'0110101101',0,,,0.45454545454545453
'1011001100',0,0.006600000000000001,0.0004320493798938573,0.22727272727272727
'1110001100',0,0.0019,0.0006377042156569664,0.4090909090909091
'1000011100',0,0.0013,0.00014142135623730948,0.4090909090909091
'1101000001',0,0.0014999999999999998,0.000282842712474619,0.4090909090909091
'1111010010',0,,,0.4090909090909091
'0110110011',0,0.006066666666666667,0.0007845734863959883,0.2727272727272727
'1111010001',0,0.001,0.0004898979485566357,0.3181818181818182
'1111001000',0,0.0094,0.00043204937989385763,0.4090909090909091
'0001110011',0,0.0016666666666666668,0.000590668171555645,0.4090909090909091
'1111011010',0,0.0019666666666666665,0.00016996731711975958,0.3181818181818182
'1101010011',0,0.003533333333333333,0.0003299831645537222,0.22727272727272727
'1110011001',0,0.0031,0.0004898979485566357,0.4090909090909091
'0011100001',0,0.0010666666666666665,0.0005185449728701348,0.6363636363636364
