states,Avg0,SD0,frust0
'1100010011',0.12660000000000002,0.0029028721409436273,0.22727272727272727
'0001111100',0.04776666666666666,0.001960158723731889,0.3181818181818182
'1111001011',0.005933333333333333,0.0004921607686744466,0.4090909090909091
'0011101100',0.1275,0.0016329931618554536,0.22727272727272727
'1100000011',0.121,0.002393045479439678,0.2727272727272727
'1110011011',0.031466666666666664,0.0025590796956892307,0.36363636363636365
'1111000001',0.006333333333333333,0.0006944222218666554,0.45454545454545453
'0011111100',0.12653333333333333,0.0037597281225582773,0.2727272727272727
'0000110100',0.005400000000000001,0.0004966554808583781,0.4090909090909091
'0001101100',0.04246666666666667,0.0011585431464655165,0.2727272727272727
'0000101100',0.005866666666666666,0.0015542057635833024,0.2727272727272727
'1111000011',0.005566666666666667,0.0004784233364802442,0.3181818181818182
'1110011001',0.012433333333333333,0.00028674417556808797,0.4090909090909091
'0001110100',0.0421,0.0011045361017187265,0.4090909090909091
'0001100100',0.0323,0.00045460605656619653,0.36363636363636365
'1110010011',0.0438,0.0022627416997969547,0.2727272727272727
'1111010011',0.006066666666666667,0.000618241233033047,0.2727272727272727
'1110000011',0.0458,0.0011430952132988152,0.3181818181818182
'0001100110',0.011499999999999998,0.0010801234497346429,0.4090909090909091
'0000110110',0.008766666666666667,0.0004642796092394708,0.45454545454545453
'1110001011',0.04533333333333334,0.0030944394574067137,0.4090909090909091
'1111011011',0.0033666666666666667,0.00018856180831641273,0.36363636363636365
'0000111110',0.006599999999999999,0.0012355835328567092,0.45454545454545453
'0000100110',0.016033333333333333,0.002049932248202906,0.3181818181818182
'0001110110',0.0032666666666666664,0.0005436502143433363,0.5454545454545454
'0000100100',0.003533333333333333,0.00012472191289246486,0.36363636363636365
'1111010001',0.0089,0.0008164965809277262,0.3181818181818182
'1111011001',0.016900000000000002,0.0006683312551921144,0.3181818181818182
'0000101110',0.0101,0.0012727922061357851,0.3181818181818182
'1111001001',0.009533333333333333,0.00037712361663282546,0.45454545454545453
'1110001001',0.003933333333333334,0.0008993825042154694,0.5454545454545454
'0000111100',0.0064,0.00014142135623730948,0.3181818181818182
'0001101110',0.0034000000000000002,0.0005354126134736336,0.4090909090909091
'1110010001',0.0035666666666666663,0.00020548046676563257,0.4090909090909091
'0001111110',0.0019333333333333331,0.0003399346342395189,0.5454545454545454
'1110000001',0.002,0.00014142135623730948,0.5454545454545454
