states,Avg0,SD0,frust0
'1100100011',0.024300000000000002,0.0014445299120013633,0.22727272727272727
'1111000001',0.014066666666666667,0.0006599663291074446,0.45454545454545453
'0001101100',0.006833333333333334,0.00037712361663282546,0.2727272727272727
'1110000011',0.0065,0.001061445555206044,0.3181818181818182
'1111000011',0.009300000000000001,0.0004966554808583779,0.3181818181818182
'1110100011',0.0252,0.0005099019513592781,0.2727272727272727
'0010111100',0.009300000000000001,0.0006531972647421804,0.2727272727272727
'1100110011',0.025066666666666668,0.0014055445761538682,0.18181818181818182
'1110010011',0.007366666666666666,0.000329983164553722,0.2727272727272727
'1101011001',0.0257,0.0014236104336041743,0.36363636363636365
'0010101100',0.009000000000000001,0.0011313708498984758,0.22727272727272727
'1111010001',0.014466666666666668,0.0006649979114420007,0.3181818181818182
'0000101110',0.013366666666666666,0.0009428090415820634,0.3181818181818182
'0010001100',0.0011666666666666665,0.0003091206165165235,0.2727272727272727
'1110101011',0.013733333333333334,0.0009177266598624132,0.45454545454545453
'1111011001',0.0242,0.000571547606649408,0.3181818181818182
'0011001100',0.024966666666666668,0.0010208928554075699,0.18181818181818182
'1101001001',0.025866666666666666,0.0008178562764256872,0.5
'1111101001',0.0065,0.0014854853303438126,0.5909090909090909
'1101010011',0.0097,0.0007348469228349532,0.22727272727272727
'1110110011',0.0242,0.0014764823060233398,0.22727272727272727
'1100010011',0.0063999999999999994,0.00014142135623730948,0.22727272727272727
'0001011100',0.0246,0.0003741657386773947,0.2727272727272727
'0000111110',0.014366666666666666,0.001960158723731888,0.45454545454545453
'0001000110',0.009533333333333333,0.0011440668201153678,0.45454545454545453
'1101100001',0.0035,0.00024494897427831773,0.45454545454545453
'1100101011',0.013933333333333332,0.0005436502143433366,0.5
'1111001001',0.02476666666666667,0.0006548960901462836,0.45454545454545453
'1110011011',0.0032333333333333333,0.00040276819911981907,0.36363636363636365
'1101101001',0.006000000000000001,8.164965809277283e-5,0.6363636363636364
'0000101100',0.009666666666666665,0.0009977753031397173,0.2727272727272727
'1110000001',0.0002666666666666667,9.428090415820635e-5,0.5454545454545454
'0000110110',0.0244,0.00113431330181157,0.45454545454545453
'1100001011',0.0036666666666666666,0.00030912061651652367,0.45454545454545453
'0011000100',0.015466666666666665,0.0007717224601860151,0.45454545454545453
'1110111011',0.0134,0.0006480740698407858,0.4090909090909091
'0001110100',0.003533333333333334,0.0006018490028422596,0.4090909090909091
'0011011100',0.0243,0.000571547606649408,0.22727272727272727
'0011101100',0.0065,0.0004966554808583779,0.22727272727272727
'1100000011',0.006333333333333333,0.0007408703590297623,0.2727272727272727
'0001010100',0.013966666666666667,0.0015326085243430201,0.45454545454545453
'0011110100',0.002933333333333333,0.000618241233033047,0.45454545454545453
'0010101110',0.014266666666666669,0.0005734883511361751,0.2727272727272727
'1101000011',0.009666666666666667,0.0013021349989749734,0.2727272727272727
'1110101001',0.009066666666666666,0.00016996731711975925,0.5909090909090909
'1111111001',0.0064333333333333334,0.0005557777333511022,0.45454545454545453
'0001001100',0.0255,0.0013880441875771328,0.22727272727272727
'0000010110',0.005933333333333333,0.0005249338582674542,0.5909090909090909
'0000100100',0.003133333333333333,0.0003299831645537222,0.36363636363636365
'1101010001',0.014533333333333334,0.0008993825042154702,0.2727272727272727
'0010111110',0.013466666666666667,0.0004642796092394708,0.4090909090909091
'0010110110',0.022833333333333334,0.0005906681715556456,0.5
'1111010011',0.010066666666666666,0.0005312459150169738,0.2727272727272727
'1100111011',0.013699999999999999,0.0011343133018115704,0.45454545454545453
'0011111100',0.006599999999999999,0.000668331255192114,0.2727272727272727
'0000001100',0.0014666666666666665,0.00016996731711975947,0.3181818181818182
'0010100110',0.02526666666666667,0.0008498365855987983,0.36363636363636365
'0000100110',0.023866666666666665,0.0017556258776351603,0.3181818181818182
'1100111001',0.009333333333333334,0.0010370899457402699,0.5
'0001111100',0.0061333333333333335,0.00044969125210773475,0.3181818181818182
'1101000001',0.015033333333333334,0.0013474255287605154,0.4090909090909091
'0001011110',0.0028333333333333335,0.0005249338582674541,0.5
'0011010100',0.014266666666666669,0.002145279054627211,0.5
'1111011011',0.0024000000000000002,0.0002943920288775949,0.36363636363636365
'1100101001',0.0089,0.0008602325267042632,0.6363636363636364
'0001000100',0.014799999999999999,0.0007874007874011809,0.4090909090909091
'0011010110',0.009466666666666667,0.0008956685895029599,0.6363636363636364
'1101110001',0.0031,0.000408248290463863,0.3181818181818182
'1100100001',0.0028000000000000004,0.0005715476066494082,0.45454545454545453
'1101111001',0.006666666666666667,0.0013021349989749743,0.5
'0000110100',0.0029666666666666665,0.0001247219128924647,0.4090909090909091
'1111100001',0.003766666666666667,0.0005557777333511022,0.5
'0000111100',0.009933333333333334,0.001798765008430939,0.3181818181818182
'0000001110',0.0036666666666666666,0.0006128258770283414,0.36363636363636365
'1101001011',0.0033000000000000004,0.000653197264742181,0.45454545454545453
'0010100100',0.0031333333333333335,0.0002494438257849294,0.4090909090909091
'0010010100',0.0003333333333333333,4.714045207910319e-5,0.5909090909090909
'0011001110',0.0034000000000000002,0.0002449489742783179,0.3181818181818182
'0010011110',0.0031333333333333335,0.0004496912521077348,0.45454545454545453
'0001010110',0.009899999999999999,0.0004966554808583782,0.5909090909090909
'1110100001',0.0030666666666666668,0.0004642796092394708,0.5
'0010110100',0.0028,0.00024494897427831773,0.45454545454545453
'0011000110',0.0088,0.0007788880963698618,0.5
'1110111001',0.009266666666666666,9.428090415820658e-5,0.45454545454545453
'0010000110',0.0073,0.00035590260840104385,0.5
'0011110110',0.0010333333333333334,4.714045207910319e-5,0.5909090909090909
'1111110001',0.003133333333333333,0.0005792715732327588,0.36363636363636365
'1101011011',0.0029666666666666665,0.00018856180831641257,0.4090909090909091
'1110001011',0.0030666666666666668,0.0005312459150169744,0.4090909090909091
'0000000110',0.0055000000000000005,0.0006683312551921141,0.45454545454545453
'1110001001',0.0013333333333333333,0.00012472191289246477,0.5454545454545454
'0000000100',,,0.5
'1111110011',0.0013333333333333333,0.00024944382578492944,0.3181818181818182
'0011011110',0.0036000000000000003,0.0004966554808583781,0.45454545454545453
'0001100100',0.0032999999999999995,0.0011430952132988163,0.36363636363636365
'0000011100',0.0012,0.00014142135623730948,0.36363636363636365
'0010010110',0.0057,0.00035590260840104385,0.6363636363636364
'0011100100',0.0036333333333333335,0.00044969125210773465,0.4090909090909091
'1100110001',0.002966666666666666,0.0007363574011458174,0.3181818181818182
'0011100110',0.0012333333333333335,9.428090415820628e-5,0.45454545454545453
