"","ZEB1","VIM","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.676062714435636,0.611994361744992,0.568535886204605,0.323380921567004,-0.725827633061314,-0.611994361744992,-0.303012823407495,-0.725827633061314,-0.725827633061314,0.725827633061314,0.670592976021603,-0.725827633061314,0,-0.725827633061314,0.568535886204605,-0.611994361744992,0.670592976021603,-0.670592976021603
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TGFB",0.323380921567004,0.286902141411376,0.268632910642145,0.154787456194038,-0.303012823407495,-0.286902141411376,-0.146762764836013,-0.303012823407495,-0.303012823407495,0.303012823407495,0.279628208022879,-0.303012823407495,0,-0.303012823407495,0.268632910642145,-0.286902141411376,0.279628208022879,-0.279628208022879
"SNAIL1",0.342078914714336,0.302659251326826,0.286902141411376,0.0626572542986939,-0.323380921567004,-0.302659251326826,-0.154787456194038,-0.323380921567004,-0.323380921567004,0.323380921567004,0.303012823407495,-0.323380921567004,0,-0.323380921567004,0.286902141411376,-0.302659251326826,0.303012823407495,-0.303012823407495
"MIR340",-0.725827633061314,-0.568535886204605,-0.520971416290565,-0.303012823407495,0.670592976021603,0.568535886204605,0.279628208022879,0.670592976021603,0.670592976021603,-0.670592976021603,-0.609683885112512,0.670592976021603,0,0.670592976021603,-0.520971416290565,0.568535886204605,-0.609683885112512,0.609683885112512
"MIR34",-0.323380921567004,-0.286902141411376,-0.268632910642145,-0.154787456194038,0.303012823407495,0.286902141411376,0.146762764836013,0.303012823407495,0.303012823407495,-0.303012823407495,-0.279628208022879,0.303012823407495,0,0.303012823407495,-0.268632910642145,0.286902141411376,-0.279628208022879,0.279628208022879
"MIR200",-0.611994361744992,-0.559762666698734,-0.622835442979057,-0.286902141411376,0.568535886204605,0.559762666698734,0.268632910642145,0.568535886204605,0.568535886204605,-0.568535886204605,-0.520971416290565,0.568535886204605,0,0.568535886204605,-0.522835442979057,0.559762666698734,-0.520971416290565,0.520971416290565
"MIR190",-0.303012823407495,-0.268632910642145,-0.349596766063832,-0.146762764836013,0.279628208022879,0.268632910642145,0.137019175092424,0.279628208022879,0.279628208022879,-0.279628208022879,-0.254822006472492,0.279628208022879,0,0.279628208022879,-0.249596766063832,0.268632910642145,-0.254822006472492,0.254822006472492
"MIR1199",-0.725827633061314,-0.568535886204605,-0.520971416290565,-0.303012823407495,0.670592976021603,0.568535886204605,0.279628208022879,0.670592976021603,0.670592976021603,-0.670592976021603,-0.609683885112512,0.670592976021603,0,0.670592976021603,-0.520971416290565,0.568535886204605,-0.609683885112512,0.609683885112512
"HAS2",0.670592976021603,0.520971416290565,0.467070707070707,0.279628208022879,-0.609683885112512,-0.520971416290565,-0.254822006472492,-0.609683885112512,-0.609683885112512,0.609683885112512,0.640968801313629,-0.609683885112512,0,-0.609683885112512,0.467070707070707,-0.520971416290565,0.540968801313629,-0.540968801313629
"HA",0.725827633061314,0.568535886204605,0.520971416290565,0.303012823407495,-0.670592976021603,-0.568535886204605,-0.279628208022879,-0.670592976021603,-0.670592976021603,0.670592976021603,0.609683885112512,-0.670592976021603,0,-0.670592976021603,0.520971416290565,-0.568535886204605,0.609683885112512,-0.609683885112512
"GRHL2",-0.838115283697523,-0.687743764172336,-0.638356009070295,-0.331460076018449,0.781267738477884,0.687743764172336,0.307671529762943,0.781267738477884,0.781267738477884,-0.781267738477884,-0.718101341062699,0.781267738477884,0,0.781267738477884,-0.638356009070295,0.687743764172336,-0.718101341062699,0.818101341062699
"EXTGFB",0.323380921567004,0.286902141411376,0.268632910642145,0.154787456194038,-0.303012823407495,-0.286902141411376,-0.146762764836013,-0.303012823407495,-0.303012823407495,0.303012823407495,0.279628208022879,-0.303012823407495,0,-0.303012823407495,0.268632910642145,-0.286902141411376,0.279628208022879,-0.279628208022879
"ESRP1",-0.670592976021603,-0.520971416290565,-0.467070707070707,-0.279628208022879,0.609683885112512,0.520971416290565,0.254822006472492,0.609683885112512,0.609683885112512,-0.609683885112512,-0.540968801313629,0.609683885112512,0,0.609683885112512,-0.467070707070707,0.520971416290565,-0.640968801313629,0.540968801313629
"EMT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0
"CD44s",0.725827633061314,0.568535886204605,0.520971416290565,0.303012823407495,-0.670592976021603,-0.568535886204605,-0.279628208022879,-0.670592976021603,-0.670592976021603,0.670592976021603,0.609683885112512,-0.670592976021603,0,-0.670592976021603,0.520971416290565,-0.568535886204605,0.609683885112512,-0.609683885112512
"CD24",-0.725827633061314,-0.568535886204605,-0.520971416290565,-0.303012823407495,0.670592976021603,0.568535886204605,0.279628208022879,0.670592976021603,0.670592976021603,-0.670592976021603,-0.609683885112512,0.670592976021603,0,0.670592976021603,-0.520971416290565,0.568535886204605,-0.609683885112512,0.609683885112512
