"","ZEB1","VIM","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.487946958861202,0.42147620433791,0.453684826764326,-0.0789321052402644,-0.553694924991037,0.399769881795296,-0.42147620433791,-0.553694924991037,-0.553694924991037,0.553694924991037,0.528345983072983,-0.553694924991037,0,-0.553694924991037,0.398204314936988,-0.42147620433791,0.528345983072983,-0.528345983072983
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TGFB",0.301359158256097,0.249251674332113,0.284478768373741,0.0592015857624037,-0.281359158256097,0.0726083565426306,-0.249251674332113,-0.281359158256097,-0.281359158256097,0.281359158256097,0.269930586827525,-0.281359158256097,0,-0.281359158256097,0.236213864684134,-0.249251674332113,0.269930586827525,-0.269930586827525
"SNAIL1",0.310929553832447,0.257493833340137,0.296889269567058,-0.032351272103049,-0.301359158256097,0.0899922612350692,-0.257493833340137,-0.301359158256097,-0.301359158256097,0.301359158256097,0.281359158256097,-0.301359158256097,0,-0.301359158256097,0.249251674332113,-0.257493833340137,0.281359158256097,-0.281359158256097
"MIR340",-0.553694924991037,-0.398204314936988,-0.421461063472601,0.062544545431652,0.528345983072983,-0.390610895620181,0.398204314936988,0.528345983072983,0.528345983072983,-0.528345983072983,-0.479169512484747,0.528345983072983,0,0.528345983072983,-0.376955266955267,0.398204314936988,-0.479169512484747,0.479169512484747
"MIR34",-0.301359158256097,-0.249251674332113,-0.284478768373741,-0.0592015857624037,0.281359158256097,-0.0726083565426306,0.249251674332113,0.281359158256097,0.281359158256097,-0.281359158256097,-0.269930586827525,0.281359158256097,0,0.281359158256097,-0.236213864684134,0.249251674332113,-0.269930586827525,0.269930586827525
"MIR200",-0.500589935327346,-0.448370635556552,-0.575326935236615,-0.050925344869368,0.479502775064928,-0.251995625482537,0.448370635556552,0.479502775064928,0.479502775064928,-0.479502775064928,-0.436199570463449,0.479502775064928,0,0.479502775064928,-0.430362160980281,0.448370635556552,-0.436199570463449,0.436199570463449
"MIR190",-0.281359158256097,-0.236213864684134,-0.366432059244229,-0.0719214775080059,0.269930586827525,-0.0710438193848731,0.236213864684134,0.269930586827525,0.269930586827525,-0.269930586827525,-0.240230314347961,0.269930586827525,0,0.269930586827525,-0.22560516903196,0.236213864684134,-0.240230314347961,0.240230314347961
"MIR1199",-0.553694924991037,-0.398204314936988,-0.421461063472601,0.062544545431652,0.528345983072983,-0.390610895620181,0.398204314936988,0.528345983072983,0.528345983072983,-0.528345983072983,-0.479169512484747,0.528345983072983,0,0.528345983072983,-0.376955266955267,0.398204314936988,-0.479169512484747,0.479169512484747
"HAS2",0.528345983072983,0.376955266955267,0.388896960908499,-0.0821288779656248,-0.479169512484747,0.348188961119039,-0.376955266955267,-0.479169512484747,-0.479169512484747,0.479169512484747,0.547816377171216,-0.479169512484747,0,-0.479169512484747,0.343621933621934,-0.376955266955267,0.447816377171216,-0.447816377171216
"HA",0.553694924991037,0.398204314936988,0.421461063472601,-0.062544545431652,-0.528345983072983,0.390610895620181,-0.398204314936988,-0.528345983072983,-0.528345983072983,0.528345983072983,0.479169512484747,-0.528345983072983,0,-0.528345983072983,0.376955266955267,-0.398204314936988,0.479169512484747,-0.479169512484747
"GRHL2",-0.695054105801517,-0.503474534345868,-0.536581752480182,0.0856469152791765,0.663110113616561,-0.535975160510666,0.503474534345868,0.663110113616561,0.663110113616561,-0.663110113616561,-0.618617485689414,0.663110113616561,0,0.663110113616561,-0.479005260602851,0.503474534345868,-0.618617485689414,0.718617485689414
"EXTGFB",0.301359158256097,0.249251674332113,0.284478768373741,0.0592015857624037,-0.281359158256097,0.0726083565426306,-0.249251674332113,-0.281359158256097,-0.281359158256097,0.281359158256097,0.269930586827525,-0.281359158256097,0,-0.281359158256097,0.236213864684134,-0.249251674332113,0.269930586827525,-0.269930586827525
"ESRP1",-0.528345983072983,-0.376955266955267,-0.388896960908499,0.0821288779656248,0.479169512484747,-0.348188961119039,0.376955266955267,0.479169512484747,0.479169512484747,-0.479169512484747,-0.447816377171216,0.479169512484747,0,0.479169512484747,-0.343621933621934,0.376955266955267,-0.547816377171216,0.447816377171216
"EMT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0
"CD44s",0.553694924991037,0.398204314936988,0.421461063472601,-0.062544545431652,-0.528345983072983,0.390610895620181,-0.398204314936988,-0.528345983072983,-0.528345983072983,0.528345983072983,0.479169512484747,-0.528345983072983,0,-0.528345983072983,0.376955266955267,-0.398204314936988,0.479169512484747,-0.479169512484747
"CD24",-0.553694924991037,-0.398204314936988,-0.421461063472601,0.062544545431652,0.528345983072983,-0.390610895620181,0.398204314936988,0.528345983072983,0.528345983072983,-0.528345983072983,-0.479169512484747,0.528345983072983,0,0.528345983072983,-0.376955266955267,0.398204314936988,-0.479169512484747,0.479169512484747
