"","ZEB1","VIM","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.729146149592979,0.666247870323667,0.646536535233973,0.39553230956413,-0.766691552001696,-0.766691552001696,-0.666247870323667,-0.766691552001696,-0.766691552001696,0.766691552001696,0.701003292892385,-0.766691552001696,0,-0.766691552001696,0.611021930344363,-0.666247870323667,0.701003292892385,-0.701003292892385
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TGFB",0.373612428082488,0.332504849125865,0.341394360227758,0.223467227712618,-0.343108449302647,-0.343108449302647,-0.332504849125865,-0.343108449302647,-0.343108449302647,0.343108449302647,0.311719560413758,-0.343108449302647,0,-0.343108449302647,0.305559877588863,-0.332504849125865,0.311719560413758,-0.311719560413758
"SNAIL1",0.401588013026536,0.357804304661255,0.370142950983113,0.137375678416843,-0.373612428082488,-0.373612428082488,-0.357804304661255,-0.373612428082488,-0.373612428082488,0.373612428082488,0.343108449302647,-0.373612428082488,0,-0.373612428082488,0.332504849125865,-0.357804304661255,0.343108449302647,-0.343108449302647
"MIR340",-0.766691552001696,-0.611021930344363,-0.582127086415075,-0.365390760854721,0.701003292892385,0.701003292892385,0.611021930344363,0.701003292892385,0.701003292892385,-0.701003292892385,-0.629574721463813,0.701003292892385,0,0.701003292892385,-0.551447462259257,0.611021930344363,-0.629574721463813,0.629574721463813
"MIR34",-0.373612428082488,-0.332504849125865,-0.341394360227758,-0.223467227712618,0.343108449302647,0.343108449302647,0.332504849125865,0.343108449302647,0.343108449302647,-0.343108449302647,-0.311719560413758,0.343108449302647,0,0.343108449302647,-0.305559877588863,0.332504849125865,-0.311719560413758,0.311719560413758
"MIR200",-0.674133206346112,-0.626069868589766,-0.707794160749921,-0.348099799905322,0.617605016435133,0.617605016435133,0.626069868589766,0.617605016435133,0.617605016435133,-0.617605016435133,-0.555745433892438,0.617605016435133,0,0.617605016435133,-0.574732621362108,0.626069868589766,-0.555745433892438,0.555745433892438
"MIR190",-0.343108449302647,-0.305559877588863,-0.410309316239488,-0.209444239206871,0.311719560413758,0.311719560413758,0.305559877588863,0.311719560413758,0.311719560413758,-0.311719560413758,-0.276701509872242,0.311719560413758,0,0.311719560413758,-0.277164815860468,0.305559877588863,-0.276701509872242,0.276701509872242
"MIR1199",-0.766691552001696,-0.611021930344363,-0.582127086415075,-0.365390760854721,0.701003292892385,0.701003292892385,0.611021930344363,0.701003292892385,0.701003292892385,-0.701003292892385,-0.629574721463813,0.701003292892385,0,0.701003292892385,-0.551447462259257,0.611021930344363,-0.629574721463813,0.629574721463813
"HAS2",0.701003292892385,0.551447462259257,0.514890619178608,0.332563025210084,-0.629574721463813,-0.629574721463813,-0.551447462259257,-0.629574721463813,-0.629574721463813,0.629574721463813,0.655723131357806,-0.629574721463813,0,-0.629574721463813,0.488678965839209,-0.551447462259257,0.555723131357806,-0.555723131357806
"HA",0.766691552001696,0.611021930344363,0.582127086415075,0.365390760854721,-0.701003292892385,-0.701003292892385,-0.611021930344363,-0.701003292892385,-0.701003292892385,0.701003292892385,0.629574721463813,-0.701003292892385,0,-0.701003292892385,0.551447462259257,-0.611021930344363,0.629574721463813,-0.629574721463813
"GRHL2",-0.87554243384347,-0.726788972870067,-0.694725856279494,-0.382224200912738,0.80823404299712,0.80823404299712,0.726788972870067,0.80823404299712,0.80823404299712,-0.80823404299712,-0.736158571299007,0.80823404299712,0,0.80823404299712,-0.666349412430507,0.726788972870067,-0.736158571299007,0.836158571299007
"EXTGFB",0.373612428082488,0.332504849125865,0.341394360227758,0.223467227712618,-0.343108449302647,-0.343108449302647,-0.332504849125865,-0.343108449302647,-0.343108449302647,0.343108449302647,0.311719560413758,-0.343108449302647,0,-0.343108449302647,0.305559877588863,-0.332504849125865,0.311719560413758,-0.311719560413758
"ESRP1",-0.701003292892385,-0.551447462259257,-0.514890619178608,-0.332563025210084,0.629574721463813,0.629574721463813,0.551447462259257,0.629574721463813,0.629574721463813,-0.629574721463813,-0.555723131357806,0.629574721463813,0,0.629574721463813,-0.488678965839209,0.551447462259257,-0.655723131357806,0.555723131357806
"EMT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0
"CD44s",0.766691552001696,0.611021930344363,0.582127086415075,0.365390760854721,-0.701003292892385,-0.701003292892385,-0.611021930344363,-0.701003292892385,-0.701003292892385,0.701003292892385,0.629574721463813,-0.701003292892385,0,-0.701003292892385,0.551447462259257,-0.611021930344363,0.629574721463813,-0.629574721463813
"CD24",-0.766691552001696,-0.611021930344363,-0.582127086415075,-0.365390760854721,0.701003292892385,0.701003292892385,0.611021930344363,0.701003292892385,0.701003292892385,-0.701003292892385,-0.629574721463813,0.701003292892385,0,0.701003292892385,-0.551447462259257,0.611021930344363,-0.629574721463813,0.629574721463813
