"","ZEB1","VIM","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.63936754134695,0.541954885314933,-0.0239917105182291,0.209393485477301,-0.697577735602305,-0.541954885314933,-0.541954885314933,-0.697577735602305,-0.697577735602305,0.697577735602305,0.645574133621215,-0.697577735602305,0,-0.697577735602305,0.506989447526914,-0.541954885314933,0.645574133621215,-0.645574133621215
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TGFB",0.312836867619412,0.265527966723365,-0.0963991892670955,0.100321059499596,-0.291926051680133,-0.265527966723365,-0.265527966723365,-0.291926051680133,-0.291926051680133,0.291926051680133,0.27437503127197,-0.291926051680133,0,-0.291926051680133,0.250925619917629,-0.265527966723365,0.27437503127197,-0.27437503127197
"SNAIL1",0.328447246181726,0.279751161471724,-0.0984676061326484,0.00527806506358214,-0.312836867619412,-0.279751161471724,-0.279751161471724,-0.312836867619412,-0.312836867619412,0.312836867619412,0.291926051680133,-0.312836867619412,0,-0.312836867619412,0.265527966723365,-0.279751161471724,0.291926051680133,-0.291926051680133
"MIR340",-0.697577735602305,-0.506989447526914,0.018767484905654,-0.194680566817014,0.645574133621215,0.506989447526914,0.506989447526914,0.645574133621215,0.645574133621215,-0.645574133621215,-0.594515310091803,0.645574133621215,0,0.645574133621215,-0.465329127648773,0.506989447526914,-0.594515310091803,0.594515310091803
"MIR34",-0.312836867619412,-0.265527966723365,0.0963991892670955,-0.100321059499596,0.291926051680133,0.265527966723365,0.265527966723365,0.291926051680133,0.291926051680133,-0.291926051680133,-0.27437503127197,0.291926051680133,0,0.291926051680133,-0.250925619917629,0.265527966723365,-0.27437503127197,0.27437503127197
"MIR200",-0.451731999874175,-0.232463025974856,0.0113749337852705,-0.0267590030902668,0.421022846484609,0.232463025974856,0.232463025974856,0.421022846484609,0.421022846484609,-0.421022846484609,-0.394317834159218,0.421022846484609,0,0.421022846484609,-0.208946076822314,0.232463025974856,-0.394317834159218,0.394317834159218
"MIR190",-0.291926051680133,-0.250925619917629,-0.0029638680577453,-0.0980206535456044,0.27437503127197,0.250925619917629,0.250925619917629,0.27437503127197,0.27437503127197,-0.27437503127197,-0.244674758792406,0.27437503127197,0,0.27437503127197,-0.233012576439368,0.250925619917629,-0.244674758792406,0.244674758792406
"MIR1199",-0.697577735602305,-0.506989447526914,0.018767484905654,-0.194680566817014,0.645574133621215,0.506989447526914,0.506989447526914,0.645574133621215,0.645574133621215,-0.645574133621215,-0.594515310091803,0.645574133621215,0,0.645574133621215,-0.465329127648773,0.506989447526914,-0.594515310091803,0.594515310091803
"HAS2",0.645574133621215,0.465329127648773,-0.0192803054184745,0.189964339798629,-0.594515310091803,-0.465329127648773,-0.465329127648773,-0.594515310091803,-0.594515310091803,0.594515310091803,0.627518610421836,-0.594515310091803,0,-0.594515310091803,0.423610050080638,-0.465329127648773,0.527518610421836,-0.527518610421836
"HA",0.697577735602305,0.506989447526914,-0.018767484905654,0.194680566817014,-0.645574133621215,-0.506989447526914,-0.506989447526914,-0.645574133621215,-0.645574133621215,0.645574133621215,0.594515310091803,-0.645574133621215,0,-0.645574133621215,0.465329127648773,-0.506989447526914,0.594515310091803,-0.594515310091803
"GRHL2",-0.807279587645031,-0.635198304322946,0.0285961856330823,-0.21499243421686,0.755537484095699,0.635198304322946,0.635198304322946,0.755537484095699,0.755537484095699,-0.755537484095699,-0.700290302829437,0.755537484095699,0,0.755537484095699,-0.593522326669315,0.635198304322946,-0.700290302829437,0.800290302829437
"EXTGFB",0.312836867619412,0.265527966723365,-0.0963991892670955,0.100321059499596,-0.291926051680133,-0.265527966723365,-0.265527966723365,-0.291926051680133,-0.291926051680133,0.291926051680133,0.27437503127197,-0.291926051680133,0,-0.291926051680133,0.250925619917629,-0.265527966723365,0.27437503127197,-0.27437503127197
"ESRP1",-0.645574133621215,-0.465329127648773,0.0192803054184745,-0.189964339798629,0.594515310091803,0.465329127648773,0.465329127648773,0.594515310091803,0.594515310091803,-0.594515310091803,-0.527518610421836,0.594515310091803,0,0.594515310091803,-0.423610050080638,0.465329127648773,-0.627518610421836,0.527518610421836
"EMT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0
"CD44s",0.697577735602305,0.506989447526914,-0.018767484905654,0.194680566817014,-0.645574133621215,-0.506989447526914,-0.506989447526914,-0.645574133621215,-0.645574133621215,0.645574133621215,0.594515310091803,-0.645574133621215,0,-0.645574133621215,0.465329127648773,-0.506989447526914,0.594515310091803,-0.594515310091803
"CD24",-0.697577735602305,-0.506989447526914,0.018767484905654,-0.194680566817014,0.645574133621215,0.506989447526914,0.506989447526914,0.645574133621215,0.645574133621215,-0.645574133621215,-0.594515310091803,0.645574133621215,0,0.645574133621215,-0.465329127648773,0.506989447526914,-0.594515310091803,0.594515310091803
