"","ZEB1","VIM","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.68041316719662,0.600277307404689,0.600990045478855,0.345716211126363,-0.728681065579992,-0.600277307404689,-0.600277307404689,-0.728681065579992,-0.728681065579992,0.728681065579992,0.673719233518923,-0.728681065579992,0,-0.728681065579992,0.558981110297029,-0.600277307404689,0.673719233518923,-0.673719233518923
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TGFB",0.230390968462428,0.26370400367269,0.272658153162275,0.150204298862543,-0.209012876589636,-0.26370400367269,-0.26370400367269,-0.209012876589636,-0.209012876589636,0.209012876589636,0.189012876589636,-0.209012876589636,0,-0.209012876589636,0.246915682504806,-0.26370400367269,0.189012876589636,-0.189012876589636
"SNAIL1",0.247323875810671,0.27793364057161,0.290590807821633,0.0591735090365723,-0.230390968462428,-0.27793364057161,-0.27793364057161,-0.230390968462428,-0.230390968462428,0.230390968462428,0.209012876589636,-0.230390968462428,0,-0.230390968462428,0.26370400367269,-0.27793364057161,0.209012876589636,-0.209012876589636
"MIR340",-0.728681065579992,-0.558981110297029,-0.548600966980562,-0.324952254221368,0.673719233518923,0.558981110297029,0.558981110297029,0.673719233518923,0.673719233518923,-0.673719233518923,-0.610212124514184,0.673719233518923,0,0.673719233518923,-0.512847776963696,0.558981110297029,-0.610212124514184,0.610212124514184
"MIR34",-0.230390968462428,-0.26370400367269,-0.272658153162275,-0.150204298862543,0.209012876589636,0.26370400367269,0.26370400367269,0.209012876589636,0.209012876589636,-0.209012876589636,-0.189012876589636,0.209012876589636,0,0.209012876589636,-0.246915682504806,0.26370400367269,-0.189012876589636,0.189012876589636
"MIR200",-0.209012876589636,-0.246915682504806,-0.35102072626169,-0.14490628561751,0.189012876589636,0.246915682504806,0.246915682504806,0.189012876589636,0.189012876589636,-0.189012876589636,-0.160441448018208,0.189012876589636,0,0.189012876589636,-0.229090909090909,0.246915682504806,-0.160441448018208,0.160441448018208
"MIR190",-0.209012876589636,-0.246915682504806,-0.35102072626169,-0.14490628561751,0.189012876589636,0.246915682504806,0.246915682504806,0.189012876589636,0.189012876589636,-0.189012876589636,-0.160441448018208,0.189012876589636,0,0.189012876589636,-0.229090909090909,0.246915682504806,-0.160441448018208,0.160441448018208
"MIR1199",-0.728681065579992,-0.558981110297029,-0.548600966980562,-0.324952254221368,0.673719233518923,0.558981110297029,0.558981110297029,0.673719233518923,0.673719233518923,-0.673719233518923,-0.610212124514184,0.673719233518923,0,0.673719233518923,-0.512847776963696,0.558981110297029,-0.610212124514184,0.610212124514184
"HAS2",0.673719233518923,0.512847776963696,0.490884265077814,0.301142730411844,-0.610212124514184,-0.512847776963696,-0.512847776963696,-0.610212124514184,-0.610212124514184,0.610212124514184,0.64296066252588,-0.610212124514184,0,-0.610212124514184,0.460529896168994,-0.512847776963696,0.54296066252588,-0.54296066252588
"HA",0.728681065579992,0.558981110297029,0.548600966980562,0.324952254221368,-0.673719233518923,-0.558981110297029,-0.558981110297029,-0.673719233518923,-0.673719233518923,0.673719233518923,0.610212124514184,-0.673719233518923,0,-0.673719233518923,0.512847776963696,-0.558981110297029,0.610212124514184,-0.610212124514184
"GRHL2",-0.840988066824929,-0.676607839894861,-0.662425365192101,-0.344344805530764,0.783573100838534,0.676607839894861,0.676607839894861,0.783573100838534,0.783573100838534,-0.783573100838534,-0.718986254295533,0.783573100838534,0,0.783573100838534,-0.628699094647713,0.676607839894861,-0.718986254295533,0.818986254295533
"EXTGFB",0.230390968462428,0.26370400367269,0.272658153162275,0.150204298862543,-0.209012876589636,-0.26370400367269,-0.26370400367269,-0.209012876589636,-0.209012876589636,0.209012876589636,0.189012876589636,-0.209012876589636,0,-0.209012876589636,0.246915682504806,-0.26370400367269,0.189012876589636,-0.189012876589636
"ESRP1",-0.673719233518923,-0.512847776963696,-0.490884265077814,-0.301142730411844,0.610212124514184,0.512847776963696,0.512847776963696,0.610212124514184,0.610212124514184,-0.610212124514184,-0.54296066252588,0.610212124514184,0,0.610212124514184,-0.460529896168994,0.512847776963696,-0.64296066252588,0.54296066252588
"EMT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0
"CD44s",0.728681065579992,0.558981110297029,0.548600966980562,0.324952254221368,-0.673719233518923,-0.558981110297029,-0.558981110297029,-0.673719233518923,-0.673719233518923,0.673719233518923,0.610212124514184,-0.673719233518923,0,-0.673719233518923,0.512847776963696,-0.558981110297029,0.610212124514184,-0.610212124514184
"CD24",-0.728681065579992,-0.558981110297029,-0.548600966980562,-0.324952254221368,0.673719233518923,0.558981110297029,0.558981110297029,0.673719233518923,0.673719233518923,-0.673719233518923,-0.610212124514184,0.673719233518923,0,0.673719233518923,-0.512847776963696,0.558981110297029,-0.610212124514184,0.610212124514184
