"","ZEB1","VIM","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.631473910034577,0.572558526819045,0.574733663787707,0.336001478978695,-0.689496832670681,-0.572558526819045,-0.572558526819045,-0.689496832670681,-0.689496832670681,0.689496832670681,0.64318200100553,0,0,-0.689496832670681,0.536323602854703,-0.572558526819045,0.64318200100553,0
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TGFB",0.312327005526875,0.281321245573286,0.302812746330534,0.160247198337065,-0.293108353983081,-0.281321245573286,-0.281321245573286,-0.293108353983081,-0.293108353983081,0.293108353983081,0.273681602390725,0,0,-0.293108353983081,0.265251456776225,-0.281321245573286,0.273681602390725,0
"SNAIL1",0.32808231139454,0.295399092062919,0.320110358444686,0.0682963115703526,-0.312327005526875,-0.295399092062919,-0.295399092062919,-0.312327005526875,-0.312327005526875,0.312327005526875,0.293108353983081,0,0,-0.312327005526875,0.281321245573286,-0.295399092062919,0.293108353983081,0
"MIR340",-0.689496832670681,-0.536323602854703,-0.528976592240286,-0.317967080944297,0.64318200100553,0.536323602854703,0.536323602854703,0.64318200100553,0.64318200100553,-0.64318200100553,-0.588883358471594,0,0,0.64318200100553,-0.495534129170493,0.536323602854703,-0.588883358471594,0
"MIR34",-0.312327005526875,-0.281321245573286,-0.302812746330534,-0.160247198337065,0.293108353983081,0.281321245573286,0.281321245573286,0.293108353983081,0.293108353983081,-0.293108353983081,-0.273681602390725,0,0,0.293108353983081,-0.265251456776225,0.281321245573286,-0.273681602390725,0
"MIR200",-0.578704592129907,-0.540256363115207,-0.642217391304348,-0.293200769401368,0.54216724412759,0.540256363115207,0.540256363115207,0.54216724412759,0.54216724412759,-0.54216724412759,-0.498028315039313,0,0,0.54216724412759,-0.507706027544737,0.540256363115207,-0.498028315039313,0
"MIR190",-0.293108353983081,-0.265251456776225,-0.381814214759315,-0.153190399714001,0.273681602390725,0.265251456776225,0.265251456776225,0.273681602390725,0.273681602390725,-0.273681602390725,-0.247577184720042,0,0,0.273681602390725,-0.247195901220669,0.265251456776225,-0.247577184720042,0
"MIR1199",-0.689496832670681,-0.536323602854703,-0.528976592240286,-0.317967080944297,0.64318200100553,0.536323602854703,0.536323602854703,0.64318200100553,0.64318200100553,-0.64318200100553,-0.588883358471594,0,0,0.64318200100553,-0.495534129170493,0.536323602854703,-0.588883358471594,0
"HAS2",0.64318200100553,0.495534129170493,0.477798862047567,0.295442328469049,-0.588883358471594,-0.495534129170493,-0.495534129170493,-0.588883358471594,-0.588883358471594,0.588883358471594,0.630059829059829,0,0,-0.588883358471594,0.448732782369146,-0.495534129170493,0.530059829059829,0
"HA",0.689496832670681,0.536323602854703,0.528976592240286,0.317967080944297,-0.64318200100553,-0.536323602854703,-0.536323602854703,-0.64318200100553,-0.64318200100553,0.64318200100553,0.588883358471594,0,0,-0.64318200100553,0.495534129170493,-0.536323602854703,0.588883358471594,0
"GRHL2",-0.803725217746119,-0.657328631968887,-0.64641212212302,-0.337595466489299,0.755120415669545,0.657328631968887,0.657328631968887,0.755120415669545,0.755120415669545,-0.755120415669545,-0.69956486011399,0,0,0.755120415669545,-0.614849918629246,0.657328631968887,-0.69956486011399,0.1
"EXTGFB",0.312327005526875,0.281321245573286,0.302812746330534,0.160247198337065,-0.293108353983081,-0.281321245573286,-0.281321245573286,-0.293108353983081,-0.293108353983081,0.293108353983081,0.273681602390725,0,0,-0.293108353983081,0.265251456776225,-0.281321245573286,0.273681602390725,0
"ESRP1",-0.64318200100553,-0.495534129170493,-0.477798862047567,-0.295442328469049,0.588883358471594,0.495534129170493,0.495534129170493,0.588883358471594,0.588883358471594,-0.588883358471594,-0.530059829059829,0,0,0.588883358471594,-0.448732782369146,0.495534129170493,-0.630059829059829,0
"EMT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0
"CD44s",0.689496832670681,0.536323602854703,0.528976592240286,0.317967080944297,-0.64318200100553,-0.536323602854703,-0.536323602854703,-0.64318200100553,-0.64318200100553,0.64318200100553,0.588883358471594,0,0,-0.64318200100553,0.495534129170493,-0.536323602854703,0.588883358471594,0
"CD24",-0.689496832670681,-0.536323602854703,-0.528976592240286,-0.317967080944297,0.64318200100553,0.536323602854703,0.536323602854703,0.64318200100553,0.64318200100553,-0.64318200100553,-0.588883358471594,0,0,0.64318200100553,-0.495534129170493,0.536323602854703,-0.588883358471594,0
