"","ZEB1","VIM","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.644915613443067,0.549471372769752,0.0257719792944635,0.220889235663402,-0.700668560479428,-0.549471372769752,-0.549471372769752,0.700668560479428,-0.700668560479428,0.700668560479428,0.649115206134538,-0.700668560479428,0,-0.700668560479428,0.51214418382966,-0.549471372769752,0.649115206134538,-0.649115206134538
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TGFB",0.335179341823552,0.290599514984665,0.104980429679212,0.134231717275853,-0.314040821899453,-0.290599514984665,-0.290599514984665,0.314040821899453,-0.314040821899453,0.314040821899453,0.289755107613739,-0.314040821899453,0,-0.314040821899453,0.274041496731731,-0.290599514984665,0.289755107613739,-0.289755107613739
"SNAIL1",0.354788018982208,0.306865014619967,0.105616865637844,0.0384805791878411,-0.335179341823552,-0.306865014619967,-0.306865014619967,0.335179341823552,-0.335179341823552,0.335179341823552,0.314040821899453,-0.335179341823552,0,-0.335179341823552,0.290599514984665,-0.306865014619967,0.314040821899453,-0.314040821899453
"MIR340",-0.700668560479428,-0.51214418382966,-0.0217497878936313,-0.208748087338043,0.649115206134538,0.51214418382966,0.51214418382966,-0.649115206134538,0.649115206134538,-0.649115206134538,-0.595468147311009,0.649115206134538,0,0.649115206134538,-0.470788509800718,0.51214418382966,-0.595468147311009,0.595468147311009
"MIR34",-0.335179341823552,-0.290599514984665,-0.104980429679212,-0.134231717275853,0.314040821899453,0.290599514984665,0.290599514984665,-0.314040821899453,0.314040821899453,-0.314040821899453,-0.289755107613739,0.314040821899453,0,0.314040821899453,-0.274041496731731,0.290599514984665,-0.289755107613739,0.289755107613739
"MIR200",-0.610382441426035,-0.541530148758347,-0.220768457023591,-0.21951526435599,0.567177193066148,0.541530148758347,0.541530148758347,-0.567177193066148,0.567177193066148,-0.567177193066148,-0.521408910403864,0.567177193066148,0,0.567177193066148,-0.506042860622754,0.541530148758347,-0.521408910403864,0.521408910403864
"MIR190",-0.314040821899453,-0.274041496731731,-0.202220344753522,-0.126653909427409,0.289755107613739,0.274041496731731,0.274041496731731,-0.289755107613739,0.289755107613739,-0.289755107613739,-0.262234671646436,0.289755107613739,0,0.289755107613739,-0.251954540209992,0.274041496731731,-0.262234671646436,0.262234671646436
"MIR1199",-0.700668560479428,-0.51214418382966,-0.0217497878936313,-0.208748087338043,0.649115206134538,0.51214418382966,0.51214418382966,-0.649115206134538,0.649115206134538,-0.649115206134538,-0.595468147311009,0.649115206134538,0,0.649115206134538,-0.470788509800718,0.51214418382966,-0.595468147311009,0.595468147311009
"HAS2",0.649115206134538,0.470788509800718,0.0199549160987595,0.196677743613023,-0.595468147311009,-0.470788509800718,-0.470788509800718,0.595468147311009,-0.595468147311009,0.595468147311009,0.629131513647643,-0.595468147311009,0,-0.595468147311009,0.425715134538664,-0.470788509800718,0.529131513647643,-0.529131513647643
"HA",0.700668560479428,0.51214418382966,0.0217497878936313,0.208748087338043,-0.649115206134538,-0.51214418382966,-0.51214418382966,0.649115206134538,-0.649115206134538,0.649115206134538,0.595468147311009,-0.649115206134538,0,-0.649115206134538,0.470788509800718,-0.51214418382966,0.595468147311009,-0.595468147311009
"GRHL2",-0.81063193908532,-0.64017493131714,-0.0307284838630051,-0.227445511441385,0.758499083338006,0.64017493131714,0.64017493131714,-0.758499083338006,0.758499083338006,-0.758499083338006,-0.701517296694467,0.758499083338006,0,0.758499083338006,-0.597828562602057,0.64017493131714,-0.701517296694467,0.801517296694467
"EXTGFB",0.335179341823552,0.290599514984665,0.104980429679212,0.134231717275853,-0.314040821899453,-0.290599514984665,-0.290599514984665,0.314040821899453,-0.314040821899453,0.314040821899453,0.289755107613739,-0.314040821899453,0,-0.314040821899453,0.274041496731731,-0.290599514984665,0.289755107613739,-0.289755107613739
"ESRP1",-0.649115206134538,-0.470788509800718,-0.0199549160987595,-0.196677743613023,0.595468147311009,0.470788509800718,0.470788509800718,-0.595468147311009,0.595468147311009,-0.595468147311009,-0.529131513647643,0.595468147311009,0,0.595468147311009,-0.425715134538664,0.470788509800718,-0.629131513647643,0.529131513647643
"EMT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0
"CD44s",0.700668560479428,0.51214418382966,0.0217497878936313,0.208748087338043,-0.649115206134538,-0.51214418382966,-0.51214418382966,0.649115206134538,-0.649115206134538,0.649115206134538,0.595468147311009,-0.649115206134538,0,-0.649115206134538,0.470788509800718,-0.51214418382966,0.595468147311009,-0.595468147311009
"CD24",-0.700668560479428,-0.51214418382966,-0.0217497878936313,-0.208748087338043,0.649115206134538,0.51214418382966,0.51214418382966,-0.649115206134538,0.649115206134538,-0.649115206134538,-0.595468147311009,0.649115206134538,0,0.649115206134538,-0.470788509800718,0.51214418382966,-0.595468147311009,0.595468147311009
