"","OCT4","SNAIL","ZEB","miR145","miR200"
"OCT4",1,0.00288842179292824,0.225849796335755,-1,1
"SNAIL",0.00288842179292824,1,-0.00340120716660073,-0.00288842179292826,0.00288842179292824
"ZEB",0.225849796335755,-0.00340120716660073,1,-0.225849796335755,0.225849796335755
"miR145",-1,-0.00288842179292826,-0.225849796335755,1,-1
"miR200",1,0.00288842179292824,0.225849796335755,-1,1
