"","OCT4","SNAIL","ZEB","miR145","miR200"
"OCT4",1,0.253125791591746,1,-1,-0.741983863240436
"SNAIL",0.253125791591746,1,0.253125791591746,-0.253125791591746,-0.51111300884004
"ZEB",1,0.253125791591746,1,-1,-0.741983863240436
"miR145",-1,-0.253125791591746,-1,1,0.741983863240436
"miR200",-0.741983863240436,-0.51111300884004,-0.741983863240436,0.741983863240436,1
