"","OCT4","SNAIL","ZEB","miR145","miR200"
"OCT4",1,-0.000788004894419695,0.574745289110949,-1,0.000788004894419729
"SNAIL",-0.000788004894419695,1,0.424476372855341,0.000788004894419729,-1
"ZEB",0.574745289110949,0.424476372855341,1,-0.574745289110949,-0.424476372855341
"miR145",-1,0.000788004894419729,-0.574745289110949,1,-0.000788004894419696
"miR200",0.000788004894419729,-1,-0.424476372855341,-0.000788004894419696,1
