"","OCT4","SNAIL","ZEB","miR145","miR200"
"OCT4",1,0.0313425744213635,0.3763517836688,-1,0.22350304704584
"SNAIL",0.0313425744213635,1,0.145317907805967,-0.0313425744213635,-0.74517181163916
"ZEB",0.3763517836688,0.145317907805967,1,-0.3763517836688,-0.400144205572072
"miR145",-1,-0.0313425744213635,-0.3763517836688,1,-0.22350304704584
"miR200",0.22350304704584,-0.74517181163916,-0.400144205572072,-0.22350304704584,1
