"","OCT4","SNAIL","ZEB","miR145","miR200"
"OCT4",1,0.0386108982702265,0.626119344294222,-1,-0.392258065446508
"SNAIL",0.0386108982702265,1,0.412487405637069,-0.0386108982702264,-0.646356043759086
"ZEB",0.626119344294222,0.412487405637069,1,-0.626119344294222,-0.766154434202606
"miR145",-1,-0.0386108982702264,-0.626119344294222,1,0.392258065446508
"miR200",-0.392258065446508,-0.646356043759086,-0.766154434202606,0.392258065446508,1
