"","OCT4","SNAIL","ZEB","miR145","miR200"
"OCT4",1,0.0189659835964061,-0.236480138557788,-1,0.46292328918314
"SNAIL",0.0189659835964061,1,0.744547192896392,-0.0189659835964061,-0.518102983466687
"ZEB",-0.236480138557788,0.744547192896392,1,0.236480138557788,-0.773554443534839
"miR145",-1,-0.0189659835964061,0.236480138557788,1,-0.46292328918314
"miR200",0.46292328918314,-0.518102983466687,-0.773554443534839,-0.46292328918314,1
