"","OCT4","SNAIL","ZEB","miR145","miR200"
"OCT4",1,-0.00318707862191688,0.58875355676468,-1,0.00318707862191688
"SNAIL",-0.00318707862191688,1,0.408067918479112,0.00318707862191689,-1
"ZEB",0.58875355676468,0.408067918479112,1,-0.58875355676468,-0.408067918479112
"miR145",-1,0.00318707862191689,-0.58875355676468,1,-0.00318707862191689
"miR200",0.00318707862191688,-1,-0.408067918479112,-0.00318707862191689,1
