"","OCT4","SNAIL","ZEB","miR145","miR200"
"OCT4",1,-0.00672911115570295,0.20794702029588,-1,0.384274593334055
"SNAIL",-0.00672911115570295,1,0.0302197569074427,0.00672911115570296,-0.62244399654306
"ZEB",0.20794702029588,0.0302197569074427,1,-0.20794702029588,-0.407759041463469
"miR145",-1,0.00672911115570296,-0.20794702029588,1,-0.384274593334055
"miR200",0.384274593334055,-0.62244399654306,-0.407759041463469,-0.384274593334055,1
