"","OCT4","SNAIL","ZEB","miR145","miR200"
"OCT4",1,0.24652902599356,1,-1,1
"SNAIL",0.24652902599356,1,0.24652902599356,-0.24652902599356,0.24652902599356
"ZEB",1,0.24652902599356,1,-1,1
"miR145",-1,-0.24652902599356,-1,1,-1
"miR200",1,0.24652902599356,1,-1,1
