"posLoopsUnd","posLoopsUndWeighted","negLoopsUnd","negLoopsUndWeighted","inconsistency","Net"
33,10.2833333333333,35,11.4833333333333,12,"EMT_RACIPE_1"
41,11.9166666666667,27,9.85,10,"EMT_RACIPE_10"
34,10.2,34,11.5666666666667,12,"EMT_RACIPE_100"
36,11.5,32,10.2666666666667,11,"EMT_RACIPE_101"
38,11.8833333333333,30,9.88333333333333,12,"EMT_RACIPE_102"
41,12.05,27,9.71666666666667,11,"EMT_RACIPE_103"
27,8.13333333333333,41,13.6333333333333,13,"EMT_RACIPE_104"
38,11.8666666666667,30,9.9,11,"EMT_RACIPE_105"
34,10.75,34,11.0166666666667,13,"EMT_RACIPE_106"
37,12.2833333333333,31,9.48333333333333,9,"EMT_RACIPE_107"
28,8.68333333333333,40,13.0833333333333,13,"EMT_RACIPE_108"
34,10.4333333333333,34,11.3333333333333,10,"EMT_RACIPE_109"
30,10.2833333333333,38,11.4833333333333,12,"EMT_RACIPE_11"
33,10.6833333333333,35,11.0833333333333,12,"EMT_RACIPE_110"
36,11.0666666666667,32,10.7,14,"EMT_RACIPE_111"
32,9.41666666666667,36,12.35,13,"EMT_RACIPE_112"
30,8.85,38,12.9166666666667,14,"EMT_RACIPE_113"
29,8.23333333333333,39,13.5333333333333,12,"EMT_RACIPE_114"
36,11.4333333333333,32,10.3333333333333,12,"EMT_RACIPE_115"
43,14.95,25,6.81666666666667,8,"EMT_RACIPE_116"
36,11.45,32,10.3166666666667,14,"EMT_RACIPE_117"
27,7.68333333333333,41,14.0833333333333,13,"EMT_RACIPE_118"
29,9.35,39,12.4166666666667,13,"EMT_RACIPE_119"
38,11.0666666666667,30,10.7,11,"EMT_RACIPE_12"
25,9.85,43,11.9166666666667,11,"EMT_RACIPE_120"
35,11.9166666666667,33,9.85,9,"EMT_RACIPE_121"
31,9.78333333333333,37,11.9833333333333,13,"EMT_RACIPE_122"
33,11.2166666666667,35,10.55,11,"EMT_RACIPE_123"
36,12.1833333333333,32,9.58333333333333,10,"EMT_RACIPE_124"
32,10.0833333333333,36,11.6833333333333,10,"EMT_RACIPE_125"
33,9.31666666666667,35,12.45,12,"EMT_RACIPE_126"
29,10.9666666666667,39,10.8,10,"EMT_RACIPE_127"
33,9.96666666666667,35,11.8,12,"EMT_RACIPE_128"
30,9.13333333333333,38,12.6333333333333,13,"EMT_RACIPE_129"
28,9.46666666666667,40,12.3,11,"EMT_RACIPE_13"
30,10.7333333333333,38,11.0333333333333,12,"EMT_RACIPE_130"
34,9.65,34,12.1166666666667,13,"EMT_RACIPE_131"
35,11.4,33,10.3666666666667,11,"EMT_RACIPE_132"
32,10.5166666666667,36,11.25,11,"EMT_RACIPE_133"
33,9.71666666666667,35,12.05,13,"EMT_RACIPE_134"
37,10.6666666666667,31,11.1,14,"EMT_RACIPE_135"
39,12.4166666666667,29,9.35,10,"EMT_RACIPE_136"
32,10.4333333333333,36,11.3333333333333,13,"EMT_RACIPE_137"
31,9.08333333333333,37,12.6833333333333,14,"EMT_RACIPE_138"
32,8.71666666666667,36,13.05,14,"EMT_RACIPE_139"
39,12.3833333333333,29,9.38333333333333,9,"EMT_RACIPE_14"
38,10.5666666666667,30,11.2,12,"EMT_RACIPE_140"
35,10.5166666666667,33,11.25,12,"EMT_RACIPE_141"
33,10.3833333333333,35,11.3833333333333,13,"EMT_RACIPE_142"
32,9.75,36,12.0166666666667,12,"EMT_RACIPE_143"
38,11.25,30,10.5166666666667,13,"EMT_RACIPE_144"
33,9.85,35,11.9166666666667,13,"EMT_RACIPE_145"
31,8.36666666666667,37,13.4,15,"EMT_RACIPE_146"
36,9.75,32,12.0166666666667,12,"EMT_RACIPE_147"
36,10.5833333333333,32,11.1833333333333,12,"EMT_RACIPE_148"
29,8.73333333333333,39,13.0333333333333,13,"EMT_RACIPE_149"
39,12.5,29,9.26666666666667,9,"EMT_RACIPE_15"
40,12.6666666666667,28,9.1,12,"EMT_RACIPE_150"
38,11.2166666666667,30,10.55,11,"EMT_RACIPE_151"
37,11.0333333333333,31,10.7333333333333,10,"EMT_RACIPE_152"
32,9.55,36,12.2166666666667,13,"EMT_RACIPE_153"
41,13,27,8.76666666666667,11,"EMT_RACIPE_154"
39,12.4666666666667,29,9.3,10,"EMT_RACIPE_155"
32,8.66666666666667,36,13.1,13,"EMT_RACIPE_156"
34,9.55,34,12.2166666666667,13,"EMT_RACIPE_157"
33,9.26666666666667,35,12.5,13,"EMT_RACIPE_158"
30,9.83333333333333,38,11.9333333333333,10,"EMT_RACIPE_159"
33,10.4666666666667,35,11.3,10,"EMT_RACIPE_16"
31,10.3333333333333,37,11.4333333333333,10,"EMT_RACIPE_160"
40,12.5833333333333,28,9.18333333333333,9,"EMT_RACIPE_161"
32,11.1833333333333,36,10.5833333333333,11,"EMT_RACIPE_162"
35,11.8833333333333,33,9.88333333333333,10,"EMT_RACIPE_163"
23,7.78333333333333,45,13.9833333333333,13,"EMT_RACIPE_164"
35,11.0833333333333,33,10.6833333333333,13,"EMT_RACIPE_165"
33,10.4666666666667,35,11.3,12,"EMT_RACIPE_166"
39,12.5,29,9.26666666666667,8,"EMT_RACIPE_167"
32,11.05,36,10.7166666666667,11,"EMT_RACIPE_168"
39,11.6333333333333,29,10.1333333333333,12,"EMT_RACIPE_169"
41,12.65,27,9.11666666666667,10,"EMT_RACIPE_17"
29,8.68333333333333,39,13.0833333333333,12,"EMT_RACIPE_170"
35,11.7166666666667,33,10.05,12,"EMT_RACIPE_171"
28,10.05,40,11.7166666666667,11,"EMT_RACIPE_172"
29,10.2166666666667,39,11.55,13,"EMT_RACIPE_173"
36,11.4166666666667,32,10.35,11,"EMT_RACIPE_174"
37,11.6666666666667,31,10.1,9,"EMT_RACIPE_175"
32,10.6666666666667,36,11.1,10,"EMT_RACIPE_176"
31,10.9833333333333,37,10.7833333333333,10,"EMT_RACIPE_177"
37,11.6666666666667,31,10.1,10,"EMT_RACIPE_178"
35,10.4166666666667,33,11.35,11,"EMT_RACIPE_179"
30,9.51666666666667,38,12.25,14,"EMT_RACIPE_18"
33,10.6333333333333,35,11.1333333333333,10,"EMT_RACIPE_180"
40,14,28,7.76666666666667,5,"EMT_RACIPE_181"
30,8.71666666666667,38,13.05,15,"EMT_RACIPE_182"
37,12.5333333333333,31,9.23333333333333,10,"EMT_RACIPE_183"
33,10.95,35,10.8166666666667,9,"EMT_RACIPE_184"
36,11.6833333333333,32,10.0833333333333,11,"EMT_RACIPE_185"
35,10.4666666666667,33,11.3,11,"EMT_RACIPE_186"
38,11.8333333333333,30,9.93333333333333,9,"EMT_RACIPE_187"
44,12.7666666666667,24,9,10,"EMT_RACIPE_188"
33,11.1666666666667,35,10.6,11,"EMT_RACIPE_189"
41,11.7833333333333,27,9.98333333333333,13,"EMT_RACIPE_19"
34,10.3,34,11.4666666666667,13,"EMT_RACIPE_190"
32,10.1833333333333,36,11.5833333333333,13,"EMT_RACIPE_191"
31,9.05,37,12.7166666666667,14,"EMT_RACIPE_192"
41,13.4666666666667,27,8.3,12,"EMT_RACIPE_193"
40,12.2833333333333,28,9.48333333333333,11,"EMT_RACIPE_194"
29,8.15,39,13.6166666666667,13,"EMT_RACIPE_195"
29,10.0333333333333,39,11.7333333333333,10,"EMT_RACIPE_196"
25,7.9,43,13.8666666666667,12,"EMT_RACIPE_197"
29,9.46666666666667,39,12.3,15,"EMT_RACIPE_198"
