"","ZEB","OVOL2","miR145","GRHL2","miR200","OCT4"
"ZEB",-0.0141423254521778,-0.00273771074893402,1.59536148367168e-05,0.000113012003990653,0.0189483843242986,0.088457119797603
"OVOL2",-0.00417755024986344,-0.00544055567281461,0.093523020317033,0.0932495239997743,-0.0206474282074485,-0.00241669074916494
"OCT4",0,0,-0.141119465115981,0,0.139395236600998,0.141119465115981
"miR200",0.000113012003990653,0.0914489417256244,0.088457119797603,0.0878484409241042,0.0549769650477163,0.000927325465942908
"GRHL2",0.000113012003990653,0.0914489417256244,0.088457119797603,0.0878484409241042,0.0549769650477163,0.000927325465942908
"miR145",0.0196327077436714,0.0652291170407619,0.0545140063042747,0.0494118634189028,-0.0792175035770701,-0.0849213499646304
