"","OVOL2","ZEB","GRHL2","OCT4","miR200","miR145"
"ZEB",-0.123709493949794,-0.0866189399493901,-0.00513729558673748,-0.00239906075208542,-0.00178841790173601,0.010183648051603
"miR200",0.128486993468192,-0.00513729558673748,0.0158266951419636,0.0126091602729111,0.0112524193169138,-0.00239906075208542
"GRHL2",0.128486993468192,-0.00513729558673748,0.0158266951419636,0.0126091602729111,0.0112524193169138,-0.00239906075208542
"OCT4",0,0,0,-0.0724726004295126,-0.0713101302180192,0.0724726004295126
"miR145",0.120960642335211,0.00613958114385036,0.00225096930418874,0.00985539030875951,-0.00572166000691976,-0.101938006487761
"OVOL2",0.0386485590137032,0.16209599485568,-0.164029085661015,0.143945547933521,-0.228570756508488,-0.145756557436838
