"","ZEB","SNAIL","OVOL2","OCT4","miR200","miR145","GRHL2"
"ZEB",-0.018171170593168,0,-0.0335329647436731,0.0479073879148459,-0.151858559108396,-0.0147218356916095,-0.0428008016361969
"SNAIL",0.166089387221266,0,-0.122790514309523,0.134643332881062,-0.301251092945595,-0.151827825594837,-0.185427251724665
"OVOL2",-0.101897440623811,0,-0.0110143158068802,-0.0871077629116113,0.150040974957764,0.105199927157622,0.122790514309523
"OCT4",0,0,0,-0.0724726004295126,-0.0713101302180192,0.0724726004295126,0
"miR200",-0.0428008016361969,0,0.0800172644932397,-0.0107160867721994,0.164382882476519,0.0479073879148459,0.0862255607169975
"miR145",-0.0168518977078448,0,0.057235828354898,-0.000619847661914236,0.137928317479657,-0.0704644896874834,0.0509377815667998
"GRHL2",-0.0428008016361969,0,0.0800172644932397,-0.0107160867721994,0.164382882476519,0.0479073879148459,0.0862255607169975
