"","ZEB","OVOL2","miR145","GRHL2","OCT4","miR200"
"OVOL2",-0.0882004291215188,-0.0317712509327809,0.0986833888410077,0.090632842275096,-0.0945772385810113,-0.115605241660674
"ZEB",-0.0674771639180134,-0.0348391125977473,-0.0344543805332014,-0.0290103650097315,0.0403612784338403,0.102662992076385
"miR145",-0.014246447597872,0.0294197409735073,0.0307945425146656,0.0182147939262789,-0.124196722663834,0.00880207207185014
"OCT4",0,0,-0.141119465115981,0,0.141119465115981,-0.139395236600998
"miR200",0.0290103650097315,-0.0414081744355434,-0.0403612784338403,-0.0340659617480562,0.031920438035757,0.101672367629189
"GRHL2",0.0290103650097315,-0.0414081744355434,-0.0403612784338403,-0.0340659617480562,0.031920438035757,0.101672367629189
