"","ZEB","OVOL2","OCT4","GRHL2","miR145","miR200"
"ZEB",-0.0960838424989599,-0.0211077169273997,-0.00631813846049608,-0.0018127890258537,0.00846965756337782,0.0822120824985394
"OVOL2",-0.0325488293991059,-0.0542325307202525,-0.02553324458508,0.0369357328872292,0.0299262874396613,-0.0799520691917242
"miR200",-0.0018127890258537,0.0250568596744619,0.00945120149035233,0.00485207738760314,-0.00631813846049608,-0.0818582880531122
"OCT4",0,0,-0.0724726004295126,0,0.0724726004295126,-0.0713101302180192
"GRHL2",0.0018127890258537,-0.0250568596744619,-0.00945120149035233,-0.00485207738760314,0.00631813846049608,0.0818582880531122
"miR145",0.00259757254210478,0.0178071548034692,5.47551838344804e-05,-0.000211909793355795,-0.0976451166296176,0.00460617393755569
