"","miR200","ZEB","miR145","GRHL2","OCT4","OVOL2"
"ZEB",-0.124126366810673,-0.087168149932184,-0.0217677933090208,-0.0128267073576077,0.0218329908575929,0.116356110393362
"OVOL2",-0.117111410480785,-0.0747866896545588,0.0823333752733691,0.0747938228309622,-0.0822437213375613,0.122915735564501
"miR200",0.124161746255215,-0.0128267073576077,0.0218329908575929,0.0128415331544943,-0.0216486930323073,-0.116356110393362
"GRHL2",0.124161746255215,-0.0128267073576077,0.0218329908575929,0.0128415331544943,-0.0216486930323073,-0.116356110393362
"OCT4",-0.139395236600998,0,-0.141119465115981,0,0.141119465115981,0
"miR145",-0.00665522927653507,0.00799598371989378,0.101489771739288,-0.00800762109915597,-0.201604516432346,0.112716184674701
