"","OVOL2","ZEB","miR145","GRHL2","miR200","OCT4"
"ZEB",-0.123709493949794,-0.0866189399493901,-0.00960635030217214,-0.00513729558673748,0.0154841315768906,0.0215114226714511
"miR200",0.128486993468192,-0.00513729558673748,0.0215114226714511,0.0158266951419636,-0.00881510628058776,-0.00614098404262688
"GRHL2",0.128486993468192,-0.00513729558673748,0.0215114226714511,0.0158266951419636,-0.00881510628058776,-0.00614098404262688
"OCT4",0,0,-0.141119465115981,0,0.139395236600998,0.141119465115981
"miR145",0.120960642335211,0.00613958114385036,0.0140800759764524,0.00225096930418874,-0.121742710461819,-0.102089255551897
"OVOL2",0.0386485590137032,0.16209599485568,-0.180387627960948,-0.164029085661015,-0.205376329185845,0.177787663822522
