"","OVOL2","ZEB","GRHL2","OCT4","miR145","miR200"
"OVOL2",0.252326343777032,-0.0867331949022332,0.0881098979480996,0.0765441429546869,0.0779965367147729,-0.255390603949479
"ZEB",-0.140459108487338,-0.0716880384813842,-0.0264862993946765,-0.0097190414134348,-0.00777615446598403,0.143441353029942
"miR200",0.141653483366937,-0.0264862993946765,0.0293476781937869,0.00673341664380709,0.0097190414134348,-0.144927289700736
"GRHL2",0.141653483366937,-0.0264862993946765,0.0293476781937869,0.00673341664380709,0.0097190414134348,-0.144927289700736
"miR145",0.104595302075055,0.00389308303908197,-0.002671158216552,-0.000543202780912332,-0.0992810111572749,-0.0989783751881501
"OCT4",-0.119479644182453,0.0097190414134348,-0.00673341664380709,-0.0377373239788134,-0.0344868459673411,0.0167082820879334
