"","OVOL2","ZEB","miR145","GRHL2","miR200","OCT4"
"ZEB",-0.116356110393362,-0.087168149932184,-0.0217677933090208,-0.0128267073576077,-0.0122167570658216,0.0218329908575929
"GRHL2",0.116356110393362,-0.0128267073576077,0.0218329908575929,0.0128415331544943,0.0122698262326357,-0.0216486930323073
"miR145",0.112716184674701,-0.00799598371989378,0.0246957645954224,0.00800762109915597,0.0179127706270777,-0.124523647555836
"OCT4",0,0,-0.141119465115981,0,-0.139395236600998,0.141119465115981
"miR200",-0.116356110393362,0.0128267073576077,-0.0218329908575929,-0.0128415331544943,-0.0122698262326357,0.0216486930323073
"OVOL2",0.122915735564501,0.0747866896545588,-0.0823333752733691,-0.0747938228309622,-0.198085863509237,0.0822437213375613
