"","miR200","ZEB","miR145","GRHL2","OVOL2","OCT4"
"ZEB",-0.110472806127109,-0.0548557563990474,-0.0533197342397602,-0.0463630659203149,-0.0448430291769047,0.0511421361174496
"miR200",0.110189770570768,-0.0463630659203149,0.0511421361174496,0.0442429769655336,0.0426276564163576,-0.0534642887160489
"GRHL2",0.110189770570768,-0.0463630659203149,0.0511421361174496,0.0442429769655336,0.0426276564163576,-0.0534642887160489
"miR145",-0.00143985893512014,-0.0301126545804663,0.0419422191286433,0.0284485093459731,0.0311634151655725,-0.143720761871041
"OCT4",0.139395236600998,0,-0.141119465115981,0,0,0.141119465115981
"OVOL2",0.0441642092321584,0.0460753860983382,-0.0445104105464233,-0.0438141691784438,-0.0762589180876006,0.0454966038403089
