"","OVOL2","miR145","GRHL2","miR200","ZEB","OCT4"
"OVOL2",0.689304630000772,0.569473896934066,0.552089378701391,0.0200479202393137,-0.576078250946201,-0.539332243715489
"GRHL2",0.534316383389208,0.519698904803964,0.499238195428341,0.193951172071663,-0.519890530491351,-0.494007787959143
"miR145",0.463607158923273,0.459295013848009,0.4334635769053,0.18317351070427,-0.449674446217531,-0.539272064909398
"OCT4",0,-0.141119465115981,0,-0.139395236600998,0,0.141119465115981
"ZEB",-0.557221411322169,-0.541618320633929,-0.519890530491351,-0.200107195422097,0.437185464921796,0.519698904803964
"miR200",-0.534316383389208,-0.519698904803964,-0.499238195428341,-0.193951172071663,0.519890530491351,0.494007787959143
