"","ZEB","miR200","OVOL2","miR145","GRHL2","OCT4"
"ZEB",-0.0901188949263156,-0.0303661221263953,-0.025497199301756,-0.0190222432550096,-0.00987596236347616,0.0187223345315776
"OVOL2",-0.0731428183896476,-0.0372082813747636,-0.0413965920322698,0.0805496795195965,0.0730643534492096,-0.080890364475666
"OCT4",-0.0187223345315776,-0.142751087260366,0.0284607278449035,-0.150809715189095,0.0194226662676631,0.151765738133646
"GRHL2",-0.00987596236347616,0.0298884996250686,0.0250926529715691,0.0187223345315776,0.00971287859772376,-0.0194226662676631
"miR200",0.00987596236347616,-0.0298884996250686,-0.0250926529715691,-0.0187223345315776,-0.00971287859772376,0.0194226662676631
"miR145",0.0246027990493722,0.0824079936141659,-0.0293686243794334,0.0883716750551453,-0.0241954907751956,-0.187683206896798
