"","miR145","GRHL2","OVOL2","miR200","ZEB","OCT4"
"miR145",0.479401816055904,0.454903027557975,0.227462855187863,0.0664205596828039,-0.465155558687965,-0.563739165453494
"GRHL2",0.436575169634277,0.412831086212417,0.204739437969733,0.158686949797176,-0.421385571015975,-0.423711181429338
"OVOL2",0.253704688688461,0.239106543532805,0.0364420684336991,0.0145063551106803,-0.243222386317597,-0.247446843969077
"ZEB",-0.4460809722161,-0.421385571015975,-0.208399619052376,-0.160703578136111,0.327942526531532,0.436575169634277
"miR200",-0.436575169634277,-0.412831086212417,-0.204739437969733,-0.158686949797176,0.421385571015975,0.423711181429338
"OCT4",-0.546531042452902,-0.423711181429338,-0.211347454018553,0.00705961317846658,0.436575169634277,0.528366606506439
