"","ZEB","SNAIL","OVOL2","OCT4","miR200","miR145","GRHL2"
"ZEB",-0.0587119946195,0,0.0431085151446791,0.0199248220303382,-0.110386620244953,-0.0215808397640714,-0.0424245443365298
"SNAIL",-0.0407776943548735,0,-0.0419572611975495,-0.0284731406316267,-0.0287800245655202,0.0249812517121876,0.0377958921185218
"OVOL2",-0.0454453844588377,0,-0.0746697315488712,-0.0379772798978655,-0.0438230646327299,0.0343373301040695,0.0419572611975495
"OCT4",-0.0199248220303382,0,-0.0309886582483023,-0.0450411457052026,0.138087264934914,0.0486740328944952,0.0229841659300802
"miR200",-0.0424245443365298,0,-0.039929936836068,-0.0229841659300802,0.110669655801295,0.0199248220303382,0.0398893330689242
"miR145",-0.00793398901643091,0,-0.0185680943617588,-0.0116975862785582,3.27533783160717e-05,-0.0896793500381371,0.00696808653766912
"GRHL2",-0.0424245443365298,0,-0.039929936836068,-0.0229841659300802,0.110669655801295,0.0199248220303382,0.0398893330689242
