"","miR145","GRHL2","miR200","OVOL2","ZEB","OCT4"
"miR145",0.327317014181259,0.296957415297711,0.175062623251864,0.148715981195761,-0.2978534935009,-0.424964747973572
"miR200",0.275744898063651,0.247988026980099,0.1450877850377,0.123572691599814,-0.248536581464903,-0.274381094156537
"ZEB",-0.276488150117374,-0.248536581464903,-0.145441579483128,-0.123765332709427,0.148870857628441,0.275744898063651
"OVOL2",-0.173232200755429,-0.157709168765704,-0.138105422235801,-0.126425173750559,0.157973096292632,0.172568761630451
"GRHL2",-0.275744898063651,-0.247988026980099,-0.1450877850377,-0.123572691599814,0.248536581464903,0.274381094156537
"OCT4",-0.403461537830643,-0.274381094156537,-0.261192297580359,-0.137020162576469,0.275744898063651,0.400593468996991
