"","OVOL2","ZEB","miR145","GRHL2","miR200","OCT4"
"ZEB",-0.116356110393362,-0.087168149932184,-0.0217677933090208,-0.0128267073576077,-0.0122167570658216,0.0218329908575929
"OVOL2",0.239232107567182,-0.0747866896545588,0.0823333752733691,0.0747938228309622,-0.162519712129975,-0.0822437213375613
"miR200",0.116356110393362,-0.0128267073576077,0.0218329908575929,0.0128415331544943,0.0122698262326357,-0.0216486930323073
"OCT4",0,0,-0.141119465115981,0,-0.139395236600998,0.141119465115981
"miR145",-0.112716184674701,0.00799598371989378,0.101489771739288,-0.00800762109915597,0.103126305309433,-0.201604516432346
"GRHL2",-0.116356110393362,0.0128267073576077,-0.0218329908575929,-0.0128415331544943,-0.0122698262326357,0.0216486930323073
