"","ZEB","OVOL2","miR145","GRHL2","OCT4","miR200"
"ZEB",-0.0960838424989599,-0.0211077169273997,-0.00846965756337782,-0.0018127890258537,0.00631813846049608,0.0957071097540838
"OVOL2",-0.0325488293991059,-0.0542325307202525,-0.0299262874396613,0.0369357328872292,0.02553324458508,-0.0843034947053043
"miR200",-0.0018127890258537,0.0250568596744619,0.00631813846049608,0.00485207738760314,-0.00945120149035233,-0.096060904199511
"GRHL2",-0.0018127890258537,0.0250568596744619,0.00631813846049608,0.00485207738760314,-0.00945120149035233,-0.096060904199511
"OCT4",0,0,0.0724726004295126,0,-0.0724726004295126,-0.0713101302180192
"miR145",0.00259757254210478,0.0178071548034692,0.0168193565471321,-0.000211909793355795,-0.119286367447878,-0.00460617393755569
