"","miR145","GRHL2","miR200","OVOL2","ZEB","OCT4"
"miR145",0.675189918999932,0.661866294765972,0.362268464799792,0.334142896392936,-0.696324574761317,-0.724759626400965
"miR200",0.650584170658447,0.63631932935356,0.345715156723521,0.318215893065728,-0.668713695550743,-0.604251697381631
"GRHL2",0.650584170658447,0.63631932935356,0.345715156723521,0.318215893065728,-0.668713695550743,-0.604251697381631
"OVOL2",0.18568414063719,0.179432097270632,0.0198306366306209,0.0124474176299869,-0.182620627122975,-0.170460902337029
"ZEB",-0.684134829153687,-0.668713695550743,-0.36078680009872,-0.33089167807825,0.60181732116144,0.650584170658447
"OCT4",-0.715703406556875,-0.604251697381631,-0.426447304621345,-0.301800723249856,0.650584170658447,0.672299964874275
