"","miR145","GRHL2","miR200","OVOL2","ZEB","OCT4"
"GRHL2",0.29409898885541,0.265756167045201,0.154410013078024,0.131803809592631,-0.266186115154912,-0.292882623208525
"miR145",0.285036409094928,0.251680002696854,0.152361171234568,0.125222915461133,-0.252017486695458,-0.384061079203935
"OCT4",-0.141119465115981,0,-0.139395236600998,0,0,0.141119465115981
"OVOL2",-0.0898097619869791,-0.0822262900003916,-0.0979251653306058,-0.0926113757512507,0.0822476895296019,0.0896483849025251
"ZEB",-0.294737924831417,-0.266186115154912,-0.154728428078909,-0.131957922480321,0.166396966273451,0.29409898885541
"miR200",-0.29409898885541,-0.265756167045201,-0.154410013078024,-0.131803809592631,0.266186115154912,0.292882623208525
