"","miR145","GRHL2","miR200","OVOL2","ZEB","OCT4"
"miR145",0.535066505746879,0.512397888712024,0.485310671851605,0.25560845788227,-0.530144892086864,-0.611945450095703
"miR200",0.495518291822449,0.47354875549647,0.445062570866807,0.234551991904744,-0.489041713242949,-0.475134952345855
"GRHL2",0.495518291822449,0.47354875549647,0.445062570866807,0.234551991904744,-0.489041713242949,-0.475134952345855
"OVOL2",-0.141318562448804,-0.134352397360958,-0.0355800933225206,-0.117908123279908,0.137341198274004,0.137427581634746
"ZEB",-0.512274061805498,-0.489041713242949,-0.459196658961624,-0.241602656516572,0.401523070918443,0.495518291822449
"OCT4",-0.5961779485393,-0.475134952345855,-0.549095937634727,-0.237156456196516,0.495518291822449,0.568070873969511
