"","GRHL2","miR145","OCT4","OVOL2","miR200","ZEB"
"miR200",0.36929604555598,0.309762728613085,0.306777103843458,0.182747886040287,0.147799972043564,-0.372157424355091
"GRHL2",0.36929604555598,0.309762728613085,0.306777103843458,0.182747886040287,0.147799972043564,-0.372157424355091
"miR145",0.264360657103567,0.14377037682562,0.242508185201983,0.131520885842908,0.0202124291709895,-0.265582581926097
"OVOL2",-0.217887902396511,-0.188834544214329,-0.187382150454243,-0.155283017620565,-0.139402904727461,0.219264605442377
"ZEB",-0.372157424355091,-0.311705615560536,-0.309762728613085,-0.183942260919886,-0.148507560934418,0.27398308647903
"OCT4",-0.306777103843458,-0.303535090767083,-0.30028461275561,-0.152692584288988,-0.164590290457751,0.309762728613085
