"","ZEB","SNAIL","OVOL2","OCT4","miR200","miR145","GRHL2"
"ZEB",1,0,-1,0.9,-1,-1,-1
"SNAIL",-0.497296849356038,0,0.475852959657289,-0.402224496378843,0.378233002411551,0.451413388322753,0.449412613442861
"OVOL2",-1,0,1,-0.8,1,0.9,0.9
"OCT4",0.9,0,-0.8,0.8,-0.9,-0.9,-0.8
"miR200",-1,0,0.9,-0.8,0.9,0.9,0.9
"miR145",-1,0,0.9,-0.9,0.9,0.9,0.9
"GRHL2",-1,0,0.9,-0.8,0.9,0.9,0.9
