"","miR145","GRHL2","miR200","OVOL2","ZEB","OCT4"
"miR145",0.429006594120729,0.40317961990887,0.229527959616357,0.202609556236629,-0.407520362373667,-0.518048475933695
"miR200",0.383827565897429,0.3588544156338,0.202562543064868,0.178704290404338,-0.362249523120828,-0.375534163759574
"OVOL2",0.114261289366627,0.106508225201906,-0.0189409647834876,-0.0245420065138614,-0.10595897061884,-0.110800647444447
"ZEB",-0.387752458321474,-0.362249523120828,-0.203871582512948,-0.179436326620866,0.265597427466418,0.383827565897429
"GRHL2",-0.383827565897429,-0.3588544156338,-0.202562543064868,-0.178704290404338,0.362249523120828,0.375534163759574
"OCT4",-0.499718812419427,-0.375534163759574,-0.311661145777565,-0.187113254990197,0.383827565897429,0.490732196740651
