"","miR145","GRHL2","OVOL2","ZEB","miR200","OCT4"
"miR145",0.429006594120729,0.40317961990887,0.202609556236629,-0.407520362373667,-0.217314798929373,-0.518048475933695
"miR200",0.383827565897429,0.3588544156338,0.178704290404338,-0.362249523120828,-0.290000395051762,-0.375534163759574
"GRHL2",0.383827565897429,0.3588544156338,0.178704290404338,-0.362249523120828,-0.290000395051762,-0.375534163759574
"OVOL2",0.114261289366627,0.106508225201906,-0.0245420065138614,-0.10595897061884,-0.126808839996505,-0.110800647444447
"ZEB",-0.387752458321474,-0.362249523120828,-0.179436326620866,0.265597427466418,0.292742302003823,0.383827565897429
"OCT4",-0.499718812419427,-0.375534163759574,-0.187113254990197,0.383827565897429,0.134945850527982,0.490732196740651
