"","miR200","ZEB","miR145","GRHL2","OCT4","OVOL2"
"ZEB",-0.0954285688448754,-0.0910373008127213,-0.0221729962579528,-0.0102020923474742,0.0214558232236589,0.0237828417160629
"OVOL2",-0.0471577149138519,-0.033656381286277,0.0342020860187625,0.0340201732828531,-0.0320324607722142,-0.0722669230515798
"miR200",0.0942964266195084,-0.0102020923474742,0.0214558232236589,0.0087936416432488,-0.0202394575767736,-0.0235709364954888
"OCT4",-0.139395236600998,0,-0.141119465115981,0,0.141119465115981,0
"GRHL2",-0.0942964266195084,0.0102020923474742,-0.0214558232236589,-0.0087936416432488,0.0202394575767736,0.0235709364954888
"miR145",0.0124666584018545,0.0126327429703761,0.093184769476343,-0.011527191940468,-0.194102727020807,0.0193626208822674
