"","ZEB","miR200","OVOL2","miR145","GRHL2","OCT4"
"ZEB",-0.0960838424989599,-0.0248457431647714,-0.0211077169273997,-0.00958361680343688,0.0018127890258537,0.0131434029554776
"OVOL2",-0.0325488293991059,-0.0545137188290557,-0.0542325307202525,0.0373794394425443,-0.0369357328872292,-0.0300457474934678
"miR145",-0.00259757254210478,0.0930123721840488,-0.0178071548034692,0.110628917434696,-0.000211909793355795,-0.214530236998666
"miR200",-0.0018127890258537,0.0290735867876265,0.0250568596744619,0.0131434029554776,-0.00485207738760314,-0.00809364254265044
"GRHL2",-0.0018127890258537,0.0290735867876265,0.0250568596744619,0.0131434029554776,-0.00485207738760314,-0.00809364254265044
"OCT4",0,-0.139395236600998,0,-0.141119465115981,0,0.141119465115981
