"","ZEB","miR200","OVOL2","miR145","GRHL2","OCT4"
"ZEB",-0.0839075319225795,-0.0330134540984818,-0.0281499574655871,-0.0244952716503426,0.0157581919138824,0.0252385237040654
"miR145",-0.0298039651432315,0.0428711235797061,0.0335857107789666,0.0440655827106499,-0.0307000433464201,-0.141713316502962
"miR200",-0.0157581919138824,0.0340217682679494,0.0290553706807672,0.0252385237040654,-0.0163067463986859,-0.0238747197969515
"GRHL2",-0.0157581919138824,0.0340217682679494,0.0290553706807672,0.0252385237040654,-0.0163067463986859,-0.0238747197969515
"OCT4",0.0252385237040654,-0.13703929075075,-0.0296631288634718,-0.135178111386542,0.0238747197969515,0.138046180220194
"OVOL2",0.0764227300114967,-0.0952429789060389,-0.0901714972322508,-0.0842605173244342,0.0766866575384245,0.0835970781994566
