"","miR200","ZEB","miR145","GRHL2","OCT4","OVOL2"
"ZEB",-0.127430429528521,-0.0839075319225795,-0.0244952716503426,0.0157581919138824,0.0252385237040654,0.119796090590452
"OVOL2",-0.115280623825274,-0.0764227300114967,0.0842605173244342,-0.0766866575384245,-0.0835970781994566,0.121118056392626
"miR145",0.157896529969626,-0.0298039651432315,0.0440655827106499,-0.0307000433464201,-0.141713316502962,-0.145385765069411
"miR200",0.127784223973948,-0.0157581919138824,0.0252385237040654,-0.0163067463986859,-0.0238747197969515,-0.119988731700065
"GRHL2",0.127784223973948,-0.0157581919138824,0.0252385237040654,-0.0163067463986859,-0.0238747197969515,-0.119988731700065
"OCT4",-0.243946480334542,0.0252385237040654,-0.135178111386542,0.0238747197969515,0.138046180220194,0.133577262745366
