"","GRHL2","miR145","OCT4","OVOL2","miR200","ZEB"
"miR200",0.336810959323084,0.283066404701434,0.280817971232949,0.167515305206822,0.13511514197401,-0.338011848870897
"GRHL2",0.336810959323084,0.283066404701434,0.280817971232949,0.167515305206822,0.13511514197401,-0.338011848870897
"OVOL2",0.100574050311858,0.0879828477117049,0.0868890696948499,-0.0276527000757299,-0.0359583444890417,-0.099996263023178
"OCT4",0,-0.0724726004295126,-0.0724726004295126,0,-0.0713101302180192,0
"ZEB",-0.338011848870897,-0.283861814794014,-0.283066404701434,-0.167515305206822,-0.134938244751296,0.239261527451509
"miR145",-0.304133795049825,-0.252213811626764,-0.150435268884366,-0.152478748460279,-0.117608421410519,0.305076422770063
