"","GRHL2","miR145","OCT4","OVOL2","miR200","ZEB"
"miR200",0.574646631602833,0.47222750075727,0.45140184649999,0.286079918086791,0.229771415180489,-0.594231509290009
"GRHL2",0.574646631602833,0.47222750075727,0.45140184649999,0.286079918086791,0.229771415180489,-0.594231509290009
"miR145",0.393896061445787,0.24426780885318,0.333252318319617,0.197207320404923,0.0704444181577321,-0.404614087746264
"OVOL2",0.161593022291364,0.136988199065632,0.130730354346249,0.00284797029911075,-0.0112744648823488,-0.163183720629333
"OCT4",-0.45140184649999,-0.417372823000378,-0.401120432943017,-0.225113191401939,-0.221227711627469,0.47222750075727
"ZEB",-0.594231509290009,-0.486844791147152,-0.47222750075727,-0.293515864917845,-0.234830675750098,0.512482987819194
